id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,253.143.117.176,6,0.25576735238710047,10,5,2,4
2,154.248.18.228,1524,0.7482601468626422,94,0,8,3
3,51.184.203.37,28,0.6411962901066075,9,0,3,9
4,230.190.147.151,5,0.5577123977377496,8,4,6,4
5,151.33.255.131,32,0.7727720431757883,9,3,6,2
6,174.46.27.107,11,0.9309912203231686,7,1,6,13
7,245.131.29.94,37,0.5863449468571914,9,2,2,13
8,102.236.217.9,30,0.6847722552654544,4,2,5,16
9,143.22.50.239,5,0.8889893488973404,2,0,3,4
10,245.179.23.21,22,0.5215270220066621,6,5,8,20
11,130.67.79.31,2,0.27990023220326377,1,1,6,4
12,20.137.121.141,15,0.25466979384777,9,4,3,6
13,52.176.155.155,15,0.8865520252965483,8,0,3,10
14,192.121.142.99,18,0.908642422604279,8,0,8,12
15,74.158.151.134,9,0.7727758681117306,9,3,1,1
16,95.244.90.125,22,0.7121601814029046,6,4,3,1
17,244.152.162.210,17,0.9686463332757698,4,5,8,2
18,229.139.57.130,30,0.1261148673274113,8,4,8,19
19,119.40.133.27,31,0.45410518340331374,2,0,5,15
20,49.195.161.16,9,0.8564522517052023,5,3,6,1
21,157.16.91.129,30,0.4981348360662109,6,3,7,18
22,24.248.25.87,5,0.22191127467650434,5,0,1,13
23,51.208.200.46,40,0.8456295154021564,4,4,1,10
24,95.132.153.245,14,0.8272197037631684,1,5,4,17
25,238.186.138.103,14,0.11762544514754379,8,3,1,14
26,17.163.86.177,13,0.9439995180486027,5,2,5,7
27,140.92.137.163,21,0.988046423032689,8,1,8,4
28,119.4.158.79,44,0.32777313205623937,1,0,3,13
29,166.200.220.7,35,0.8847114766640509,9,3,3,5
30,45.22.42.93,1139,1.050684078187079,186,1,7,9
31,102.224.39.106,15,0.554162093651154,9,3,3,6
32,16.74.35.113,1,0.5086117365691576,7,5,2,20
33,26.17.119.138,38,0.6451016737730847,4,5,7,18
34,125.25.6.41,15,0.1627248720584562,3,0,7,15
35,214.127.231.37,10,0.9807040256058286,8,1,1,4
36,49.74.156.44,33,0.3108377402524447,10,5,7,17
37,181.134.150.187,18,0.44802321185615646,8,5,8,18
38,177.29.97.199,50,0.33136117641284696,3,2,6,3
39,146.167.121.34,47,0.1972477562960529,6,5,7,8
40,80.60.158.155,11,0.5984208972414052,7,2,1,5
41,213.172.118.249,32,0.42411107865648834,5,2,5,13
42,253.48.185.151,48,0.8139089347965929,4,3,8,12
43,150.96.7.207,3,0.8526802732642743,4,2,2,9
44,231.42.89.128,0,0.5428743398685195,3,4,1,14
45,8.240.134.221,0,0.7656761489867699,2,1,8,15
46,174.29.7.206,50,0.40795771163715844,3,2,8,9
47,147.155.40.181,19,0.23137177807140824,10,2,8,11
48,232.131.63.28,41,0.8901315016499937,9,2,6,16
49,145.249.101.62,23,0.10857550763676575,1,0,2,1
50,19.212.179.236,39,0.7192109687469608,4,0,2,20
51,34.219.26.174,6,0.8460237273822476,7,2,6,7
52,182.146.136.47,29,0.4622841780163819,3,4,7,2
53,165.164.165.96,44,0.40004649394903946,4,2,2,11
54,166.219.204.56,35,0.48492309577217085,2,3,4,13
55,221.194.26.121,37,0.6102490489655478,3,2,5,20
56,156.44.190.253,2,0.8984048335505082,3,4,3,8
57,135.137.111.172,41,0.6078929479694843,4,4,8,10
58,199.112.153.99,12,0.6611700993938981,6,1,7,15
59,35.121.30.64,12,0.42472196347187974,8,3,4,14
60,117.8.204.206,50,0.45856824800975315,5,4,2,13
61,114.198.25.147,35,0.4555462542775591,7,3,6,18
62,125.117.194.10,27,0.7355391704862001,4,1,7,13
63,36.219.62.222,42,0.3734260446879105,3,4,2,4
64,113.13.124.63,24,0.43710366994100525,5,4,8,20
65,244.113.218.210,8,0.5667100274656576,9,2,5,2
66,216.230.244.104,29,0.14531496117467466,10,2,5,14
67,196.242.154.96,38,0.7501629120495434,9,0,1,14
