id,normal,abnormal,unknown
47.203.102.44,1,0,0
33.104.35.160,1,0,0
129.164.136.100,1,0,0
123.215.83.196,1,0,0
151.102.1.14,1,0,0
7.56.119.100,1,0,0
114.187.153.162,1,0,0
96.249.214.1,1,0,0
141.110.58.225,1,0,0
45.79.24.182,1,0,0
72.228.233.177,1,0,0
93.98.242.246,1,0,0
177.52.15.116,1,0,0
196.174.162.232,1,0,0
89.67.87.63,0,1,0
93.227.19.44,1,0,0
28.20.106.116,1,0,0
171.171.1.183,1,0,0
60.246.134.84,1,0,0
240.179.3.186,1,0,0
216.56.183.208,1,0,0
163.55.67.240,1,0,0
91.94.72.247,1,0,0
118.227.4.247,1,0,0
4.213.32.35,1,0,0
193.253.141.160,1,0,0
44.61.28.162,1,0,0
136.207.162.226,1,0,0
19.234.152.74,1,0,0
124.233.40.12,1,0,0
41.241.62.212,1,0,0
131.145.138.228,1,0,0
88.159.242.43,1,0,0
21.198.101.182,1,0,0
34.55.156.238,1,0,0
246.161.139.141,1,0,0
208.34.127.238,1,0,0
149.163.90.8,1,0,0
84.140.50.236,1,0,0
252.160.149.248,1,0,0
96.241.159.106,1,0,0
167.49.28.24,1,0,0
215.117.47.12,1,0,0
167.113.249.173,1,0,0
156.81.112.106,1,0,0
157.125.70.165,1,0,0
98.214.255.229,1,0,0
223.220.145.120,1,0,0
57.249.232.102,1,0,0
1.71.49.150,1,0,0
245.125.234.202,1,0,0
10.166.46.135,1,0,0
70.111.135.34,0,1,0
237.143.10.68,1,0,0
106.116.40.56,1,0,0
149.207.149.143,1,0,0
63.102.223.244,1,0,0
105.221.55.192,1,0,0
65.50.84.65,1,0,0
17.233.135.223,1,0,0
95.64.50.216,1,0,0
68.125.198.110,1,0,0
202.231.133.226,1,0,0
147.18.19.226,1,0,0
205.84.253.143,1,0,0
187.252.96.111,1,0,0
185.22.157.171,1,0,0
251.101.80.85,1,0,0
28.12.221.68,1,0,0
71.251.122.60,1,0,0
242.68.243.60,1,0,0
172.30.52.36,1,0,0
186.217.96.3,1,0,0
241.70.211.166,1,0,0
176.93.254.97,1,0,0
30.152.190.234,1,0,0
98.114.120.186,1,0,0
227.53.253.230,1,0,0
92.28.28.172,1,0,0
28.163.234.157,1,0,0
34.240.82.129,1,0,0
89.166.203.254,1,0,0
3.73.37.22,1,0,0
213.41.81.42,1,0,0
217.95.92.240,1,0,0
219.7.39.135,1,0,0
46.227.75.61,1,0,0
189.244.134.195,1,0,0
195.183.121.55,1,0,0
77.140.58.90,1,0,0
232.194.165.61,1,0,0
24.245.203.36,1,0,0
24.25.32.109,1,0,0
45.113.142.170,1,0,0
81.62.103.96,1,0,0
222.156.88.216,1,0,0
158.36.68.74,1,0,0
204.77.79.179,1,0,0
233.59.148.23,1,0,0
26.201.121.58,1,0,0
111.89.183.79,1,0,0
84.42.84.120,1,0,0
14.134.19.130,1,0,0
64.81.131.87,1,0,0
10.33.1.16,1,0,0
255.104.71.67,1,0,0
247.46.12.191,1,0,0
223.226.165.222,1,0,0
73.138.96.86,1,0,0
134.17.119.10,1,0,0
121.174.8.65,1,0,0
63.199.203.90,1,0,0
234.56.82.202,1,0,0
23.212.242.18,1,0,0
47.14.21.118,1,0,0
97.7.117.142,0,1,0
215.218.120.14,1,0,0
249.37.97.178,1,0,0
170.167.12.252,1,0,0
221.178.136.128,1,0,0
102.79.61.56,1,0,0
240.246.96.243,0,1,0
96.148.210.53,1,0,0
143.94.116.147,1,0,0
170.204.195.147,1,0,0
127.164.150.156,1,0,0
167.65.220.198,1,0,0
216.129.254.253,1,0,0
18.228.150.230,1,0,0
126.165.230.143,1,0,0
112.217.180.49,1,0,0
73.145.66.67,1,0,0
62.65.40.65,1,0,0
205.73.253.109,1,0,0
99.235.73.125,1,0,0
253.97.140.158,0,1,0
1.114.236.130,1,0,0
190.18.104.137,1,0,0
190.98.77.33,1,0,0
95.225.225.188,1,0,0
124.69.116.6,0,1,0
190.119.224.96,1,0,0
21.170.154.39,1,0,0
