id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.47,0.85,1.39,0.47,1.0,1.0,6,0
2,proxy2,1.44,1.1,1.0,1.44,1.0,1.5,9,0
3,proxy3,1.0,0.87,0.83,1.0,1.01,1.67,10,0
4,proxy4,1.03,1.29,0.96,1.03,0.99,1.0,6,0
5,proxy5,0.6,1.15,1.33,0.6,1.0,0.83,5,0
6,proxy6,0.0,0.99,0.76,0.0,0.98,0.0,0,0
7,proxy7,0.51,1.05,1.3,0.51,0.99,0.83,5,0
8,proxy8,0.51,0.72,1.27,0.51,0.99,0.67,4,0
9,proxy9,22.32,0.95,5.42,1.09,8.44,4.83,9,0
10,proxy10,1.41,0.74,0.81,1.41,1.0,1.33,8,0
11,proxy11,0.37,1.19,0.87,0.37,0.99,0.5,3,0
12,proxy12,1.25,1.01,1.1,1.25,1.01,1.5,9,0
13,proxy13,0.77,1.0,1.28,0.77,0.99,0.83,5,0
14,proxy14,1.28,1.04,0.79,1.28,1.01,1.67,10,0
15,proxy15,1.89,0.8,0.92,1.89,1.0,1.83,11,0
