id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.18,1.3,1.08,1.2,1.0,1.25,10,0
2,proxy2,1.02,1.03,0.88,1.04,1.0,1.12,9,0
3,proxy3,0.55,0.94,0.85,0.56,0.99,0.75,6,0
4,proxy4,0.71,1.24,1.15,0.72,1.0,0.75,6,0
5,proxy5,1.59,0.89,0.94,1.62,1.03,1.62,13,0
6,proxy6,1.09,1.12,0.72,1.12,1.01,1.25,10,0
7,proxy7,20.07,0.92,6.7,1.61,8.22,4.12,13,0
8,proxy8,1.01,0.95,1.26,1.03,1.0,1.0,8,0
9,proxy9,0.87,1.01,1.05,0.89,0.99,0.88,7,0
10,proxy10,1.53,1.3,0.65,1.56,1.01,1.5,12,0
11,proxy11,0.73,0.93,0.75,0.74,0.99,0.88,7,0
12,proxy12,1.15,0.84,0.64,1.17,1.0,1.0,8,0
13,proxy13,17.82,1.31,6.3,0.33,7.22,3.0,4,0
14,proxy14,1.38,1.16,1.12,1.41,1.0,1.0,8,0
15,proxy15,1.39,0.84,0.98,1.41,1.01,1.5,12,0
16,proxy16,0.93,1.14,0.97,0.95,0.99,0.62,5,0
17,proxy17,1.1,0.84,0.92,1.13,1.0,0.75,6,0
18,proxy18,0.44,0.8,0.75,0.44,0.99,0.5,4,0
19,proxy19,1.08,1.06,0.85,1.1,1.0,1.25,10,0
20,proxy20,0.35,0.89,0.88,0.36,0.99,0.5,4,0
21,proxy21,0.94,1.06,1.17,0.95,1.01,1.0,8,0
22,proxy22,1.42,1.16,1.02,1.45,1.01,1.38,11,0
23,proxy23,1.8,0.88,1.11,1.84,1.0,1.25,10,0
24,proxy24,1.11,0.87,1.13,1.13,1.0,1.12,9,0
25,proxy25,20.67,1.0,4.9,1.19,7.38,3.62,9,0
26,proxy26,0.92,1.16,0.76,0.94,0.99,0.88,7,0
27,proxy27,0.97,1.14,0.96,0.99,1.0,1.0,8,0
28,proxy28,0.71,0.67,0.92,0.72,1.0,0.88,7,0
29,proxy29,0.6,1.18,0.8,0.62,0.99,0.5,4,0
30,proxy30,1.13,0.8,1.15,1.15,0.99,0.62,5,0
31,proxy31,0.66,0.9,0.75,0.67,0.99,0.75,6,0
