id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,20.84,0.78,7.52,0.88,8.4,3.86,7,0
2,proxy2,1.07,0.73,0.69,1.28,0.99,0.86,6,0
3,proxy3,0.54,0.76,0.85,0.65,0.98,0.29,2,0
4,proxy4,1.0,1.41,1.06,1.19,1.0,1.0,7,0
5,proxy5,1.03,0.99,0.73,1.23,1.0,1.0,7,0
6,proxy6,0.79,1.33,1.19,0.94,0.99,0.71,5,0
7,proxy7,1.05,0.94,0.72,1.25,1.0,1.14,8,0
8,proxy8,1.37,1.18,0.76,1.64,1.0,1.29,9,0
9,proxy9,0.56,0.75,1.12,0.67,0.99,0.71,5,0
10,proxy10,0.71,1.18,1.08,0.84,1.0,0.86,6,0
11,proxy11,0.34,1.05,0.82,0.4,1.0,1.14,8,0
12,proxy12,0.84,1.0,1.25,1.0,1.0,1.0,7,0
13,proxy13,22.48,0.97,7.1,2.18,6.94,4.57,12,0
14,proxy14,1.17,1.18,0.96,1.4,1.0,0.86,6,0
15,proxy15,0.73,1.05,1.0,0.88,1.0,0.71,5,0
