id,normal,abnormal,unknown
99.85.239.207,1,0,0
5.187.164.163,1,0,0
184.156.150.202,1,0,0
160.56.67.71,1,0,0
203.120.62.38,1,0,0
228.183.242.30,1,0,0
35.97.225.16,1,0,0
68.189.182.164,1,0,0
91.17.86.140,1,0,0
26.132.231.112,1,0,0
35.7.142.150,1,0,0
252.169.47.9,1,0,0
201.3.190.34,1,0,0
81.159.212.106,1,0,0
103.229.95.132,1,0,0
94.177.90.50,1,0,0
63.237.245.113,1,0,0
224.33.3.108,1,0,0
153.13.29.155,1,0,0
237.195.180.58,1,0,0
235.238.212.198,1,0,0
47.202.247.125,1,0,0
47.149.252.69,1,0,0
197.180.100.167,1,0,0
79.181.77.30,1,0,0
231.237.90.2,1,0,0
224.97.248.65,1,0,0
61.93.102.77,1,0,0
69.131.96.70,1,0,0
175.207.247.75,1,0,0
129.28.160.174,1,0,0
6.193.103.101,1,0,0
37.56.152.250,1,0,0
85.44.155.29,1,0,0
102.117.118.45,1,0,0
160.167.102.253,1,0,0
213.160.60.108,1,0,0
72.71.118.44,1,0,0
32.172.206.62,1,0,0
25.176.117.120,1,0,0
252.47.183.249,1,0,0
100.77.200.228,1,0,0
128.80.124.67,1,0,0
172.46.177.209,1,0,0
124.168.175.155,1,0,0
1.148.111.223,1,0,0
114.114.159.207,1,0,0
76.113.140.82,1,0,0
235.157.190.16,1,0,0
152.169.218.31,1,0,0
239.98.194.120,1,0,0
124.109.41.17,1,0,0
89.181.177.124,1,0,0
191.178.138.133,1,0,0
233.163.170.206,1,0,0
88.9.5.143,1,0,0
210.87.198.186,1,0,0
63.132.84.31,1,0,0
152.170.223.134,1,0,0
4.136.185.6,1,0,0
45.229.146.71,1,0,0
32.255.9.254,1,0,0
23.205.104.58,1,0,0
134.75.187.8,1,0,0
244.228.37.172,1,0,0
251.230.196.235,1,0,0
7.235.181.236,1,0,0
119.4.186.228,1,0,0
57.216.122.82,1,0,0
227.174.40.175,1,0,0
228.29.80.50,1,0,0
179.158.22.187,1,0,0
118.71.131.254,1,0,0
237.50.123.75,1,0,0
67.50.59.170,1,0,0
145.184.79.1,1,0,0
200.27.65.237,1,0,0
214.241.227.167,1,0,0
225.161.177.83,1,0,0
157.57.177.210,1,0,0
161.197.106.94,1,0,0
147.156.223.36,1,0,0
