id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.98,0.62,0.67,1.16,0.99,1.0,36,0
2,proxy2,0.63,1.09,0.88,0.74,0.96,0.67,24,0
3,proxy3,1.27,1.01,1.01,1.5,1.02,1.17,42,0
4,proxy4,1.04,0.98,0.98,1.23,1.0,1.06,38,0
5,proxy5,1.47,0.89,3.58,0.97,5.59,2.03,33,0
6,proxy6,1.15,1.04,0.64,1.35,0.99,1.0,36,0
7,proxy7,0.83,1.09,1.03,0.98,1.0,1.06,38,0
8,proxy8,1.39,1.0,1.55,1.0,2.32,1.44,32,0
9,proxy9,1.0,1.08,2.12,0.9,2.03,1.39,30,0
10,proxy10,0.81,0.82,0.59,0.96,0.98,0.78,28,0
11,proxy11,1.06,1.02,1.01,1.25,1.0,1.0,36,0
12,proxy12,0.83,0.95,1.0,0.98,0.98,0.86,31,0
13,proxy13,0.88,0.66,1.97,0.68,2.03,1.22,24,0
14,proxy14,1.08,0.69,0.99,1.27,0.99,1.0,36,0
15,proxy15,0.9,1.03,0.68,1.07,0.99,1.0,36,0
