id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.03,1.16,0.89,1.03,1.0,0.64,7,0
2,proxy2,58.39,0.81,8.09,476.66,7.87,0.91,10,1
3,proxy3,1.0,0.95,1.07,1.0,1.0,1.09,12,0
4,proxy4,0.62,0.85,0.94,0.62,0.99,0.64,7,0
5,proxy5,1.04,0.73,0.82,1.04,1.0,1.0,11,0
6,proxy6,1.28,1.0,0.82,1.28,1.0,1.27,14,0
7,proxy7,0.8,1.11,1.32,0.8,1.01,1.0,11,0
8,proxy8,0.78,1.07,1.16,0.78,0.99,0.64,7,0
9,proxy9,1.15,1.06,1.0,1.15,1.01,1.18,13,0
10,proxy10,0.63,0.78,1.15,0.63,0.99,0.73,8,0
