id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,234.217.81.9,0,0.8714686132973865,1,1,3,12
2,16.35.182.243,11,0.8500125482038731,4,0,1,16
3,26.129.23.36,6,0.42513097702925506,8,1,3,10
4,236.40.102.131,45,0.4702929682844752,9,1,3,15
5,222.246.20.156,11,0.5484127548129246,4,2,4,9
6,18.202.40.17,24,0.3215520252343987,7,4,2,20
7,3.126.4.117,1,0.8320512533461369,7,4,2,16
8,125.5.150.24,47,0.2985654648425168,2,5,4,7
9,205.185.125.147,4,0.7498323917119211,6,5,5,5
10,131.67.151.196,11,0.3624329610285051,8,0,2,11
11,184.153.149.6,19,0.3886711811853013,9,1,2,17
12,226.18.118.158,47,1.2892494197480382,2,3,0,18
13,128.116.34.241,26,0.6001201181331312,2,5,3,7
14,207.174.210.213,13,0.5296862272019696,6,5,3,4
15,227.107.66.74,40,0.5212817322812558,8,5,3,17
16,249.213.42.116,47,0.4506279796793462,8,0,2,6
17,230.107.119.176,41,0.20424124011644357,5,3,2,14
18,46.196.195.157,0,0.8802485782185995,3,5,2,12
19,242.165.79.219,28,0.2855485945889548,9,3,5,8
20,20.153.250.141,26,0.5099318410276709,3,0,5,18
21,62.82.9.183,3,0.346220900570743,9,5,4,6
22,20.26.194.85,39,0.6073734094140865,8,1,2,10
23,141.12.95.10,45,0.6118836406301875,1,3,2,17
24,135.229.94.143,42,0.6725100246290185,6,4,1,20
25,215.116.76.59,48,0.16486424609161177,8,5,5,13
26,175.21.112.161,15,0.2770377964955021,2,0,2,14
27,252.209.77.164,29,0.7822470010913073,9,1,1,11
28,225.52.50.23,16,0.8612930623042072,8,3,2,7
29,127.137.195.179,48,0.6889891813925253,9,3,3,5
30,167.16.49.174,35,0.6194348147974762,3,2,3,2
31,190.108.237.35,48,0.7592242826322495,3,1,3,5
32,52.89.5.80,5,0.3161926107543437,2,1,4,3
33,206.252.220.170,38,0.7037020473394578,5,1,5,18
34,100.113.26.149,14,0.2655270332100514,4,5,2,17
35,26.187.160.74,12,0.5033353612928788,3,5,2,9
36,246.55.204.252,5,0.20157467443998695,4,3,2,15
37,109.4.48.84,50,0.43851498244718146,4,1,3,16
38,230.1.161.119,4,0.6793469407100055,6,2,5,5
