id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.99,1.17,0.75,0.99,1.0,0.92,12,0
2,proxy2,1.03,0.85,0.97,1.03,0.99,0.92,12,0
3,proxy3,17.68,0.94,3.59,156.99,5.22,1.0,13,1
4,proxy4,0.96,1.04,1.23,0.96,1.01,1.08,14,0
5,proxy5,0.77,1.28,1.22,0.77,0.99,0.77,10,0
6,proxy6,0.89,1.01,0.62,0.89,0.99,0.85,11,0
7,proxy7,1.33,0.77,1.0,1.33,1.01,1.38,18,0
8,proxy8,1.11,0.99,1.19,1.11,1.01,1.15,15,0
9,proxy9,0.67,1.06,1.14,0.67,1.0,1.08,14,0
10,proxy10,24.4,0.73,4.23,174.29,4.16,1.08,14,1
11,proxy11,0.65,0.94,0.62,0.65,1.0,1.0,13,0
12,proxy12,1.05,0.74,1.0,1.05,1.01,1.08,14,0
13,proxy13,1.07,0.99,1.2,1.07,1.0,1.0,13,0
14,proxy14,45.08,1.29,7.15,419.71,8.64,1.08,14,1
15,proxy15,1.01,1.11,0.94,1.01,0.99,1.0,13,0
