id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.83,17.03295488906118,41.93527380607689,0.14300000000000002,29.500101829018984,106,6,1
2,proxy2,5.0,21.448526400108246,17.18643063194711,0.5,13.600000000000001,18,18,0
3,proxy3,7.220000000000001,22.610354886459238,40.34388734034415,0.272,38.71962159149194,111,11,1
4,proxy4,1.7100000000000002,13.439371558500719,10.837960969102202,0.171,12.3,6,6,0
5,proxy5,1.09,12.248679367631905,16.617041885615247,0.10900000000000001,12.7,8,8,0
6,proxy6,1.1300000000000001,20.093533506481112,19.36282729433347,0.11300000000000002,11.0,4,4,0
7,proxy7,3.44,11.600100096815558,21.281285701689868,0.34400000000000003,13.4,13,13,0
8,proxy8,1.6,29.539328425430213,24.347446621109643,0.16,12.8,8,8,0
9,proxy9,4.95,27.923318649694178,40.11163299083714,0.195,28.186874225301146,107,7,1
10,proxy10,1.67,23.2006725165185,22.97268127512358,0.167,12.0,8,8,0
11,proxy11,7.42,21.07524063631393,27.11621885760252,0.272,38.80274411459902,109,9,1
12,proxy12,2.63,26.33057533174414,14.631019564118281,0.263,12.9,11,11,0
13,proxy13,8.71,13.095350966200384,50.63773307742337,0.32100000000000006,38.99471460555073,211,11,1
14,proxy14,5.390000000000001,15.905907316481553,46.422222385531036,0.32900000000000007,30.300771003617516,113,13,1
15,proxy15,6.960000000000001,29.615275991198608,42.27231144297005,0.29600000000000004,30.84708174149646,113,13,1
16,proxy16,5.31,12.7675707817017,31.32230919151749,0.251,33.283408849767824,110,10,1
17,proxy17,6.21,12.213507944030273,35.94364265219945,0.191,39.41401354683384,109,9,1
18,proxy18,1.8,18.446690374437136,18.113367849174665,0.18,11.8,8,8,0
19,proxy19,12.56,16.736360485321867,42.383804565455215,0.326,54.57743346729693,212,12,1
20,proxy20,3.4999999999999996,18.374362234277857,21.672370991672118,0.3500000000000001,13.9,15,15,0
