id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.16,0.98,1.02,1.16,0.99,0.98,22,0
2,proxy2,0.84,0.89,1.12,0.84,1.0,0.71,16,0
3,proxy3,13.73,1.3,3.12,159.05,5.58,0.71,16,1
4,proxy4,1.01,1.19,0.87,1.01,1.0,0.93,21,0
5,proxy5,15.69,1.32,3.07,122.62,4.75,0.8,18,1
6,proxy6,0.99,0.84,1.09,0.99,1.0,1.02,23,0
7,proxy7,16.87,1.0,3.41,159.94,4.58,0.89,20,1
8,proxy8,0.91,1.02,0.86,0.91,1.01,1.02,23,0
9,proxy9,1.31,1.27,0.98,1.31,0.99,1.02,23,0
10,proxy10,14.29,0.99,3.91,162.29,5.6,0.8,18,1
