id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.1300000000000001,23.168094468647734,13.418070237604779,0.11300000000000002,11.6,6,6,0
2,proxy2,1.9600000000000004,15.160973732521896,28.143219912580683,0.196,11.8,6,6,0
3,proxy3,1.3,23.41067321030917,15.077015173066386,0.13,10.9,6,6,0
4,proxy4,1.55,11.848226404420318,13.795515628171353,0.15500000000000003,11.3,8,8,0
5,proxy5,3.27,21.615370824252338,26.546738451837378,0.32700000000000007,12.3,8,8,0
6,proxy6,9.440000000000001,28.63061719958896,68.72739999256137,0.194,41.08338639582758,207,7,1
7,proxy7,1.61,15.856642415239936,29.54173336085049,0.161,11.7,7,7,0
8,proxy8,1.55,16.69784373742867,27.301721879653993,0.15500000000000003,12.2,6,6,0
9,proxy9,1.1199999999999999,20.021218496357328,27.085716279119374,0.11199999999999999,11.1,4,4,0
10,proxy10,3.7399999999999998,15.317581117430118,30.506985235651154,0.174,25.43915121662227,106,6,1
11,proxy11,3.14,21.261074911200602,32.248731897822786,0.054000000000000006,21.731650849745584,104,4,1
12,proxy12,5.869999999999999,13.826063159959679,42.59858592028583,0.15700000000000003,27.273598212776868,109,9,1
13,proxy13,1.89,16.87418876938818,22.761200735686838,0.189,12.3,6,6,0
14,proxy14,1.5200000000000002,11.116471005098859,14.293564162118106,0.15200000000000002,11.9,9,9,0
15,proxy15,2.42,10.856475744371293,26.782573326860934,0.24199999999999997,13.2,8,8,0
