id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.9800000000000002,14.204880647006284,18.84498347099364,0.19800000000000004,11.5,9,9,0
2,proxy2,1.48,19.725991865665595,17.186801341584076,0.148,12.5,8,8,0
3,proxy3,2.18,13.759074362412255,21.69240223967321,0.21799999999999997,10.9,8,8,0
4,proxy4,1.6099999999999999,25.687281887526932,19.01232187060292,0.161,12.2,9,9,0
5,proxy5,2.99,24.432588764463983,29.968276576637802,0.29900000000000004,13.0,13,13,0
6,proxy6,1.47,25.588535728491358,23.767621534037286,0.14700000000000002,11.8,7,7,0
7,proxy7,2.95,27.139219226132482,11.997245895951046,0.29500000000000004,13.100000000000001,13,13,0
8,proxy8,1.94,10.307927433808336,29.49553363756024,0.194,12.3,9,9,0
9,proxy9,2.8200000000000003,12.866413546971561,24.3994766868072,0.28200000000000003,12.7,10,10,0
10,proxy10,69.33918274470683,25.705684164844676,65.60786021221612,76.49618821224223,46.62553362337667,14,14,1
