id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.16,0.76,1.26,1.16,1.0,0.92,12,0
2,proxy2,0.87,1.36,0.79,0.87,0.99,0.92,12,0
3,proxy3,1.22,1.34,1.24,1.22,1.01,1.08,14,0
4,proxy4,1.78,1.36,0.85,1.78,1.01,1.31,17,0
5,proxy5,1.56,1.0,1.21,1.56,1.02,1.46,19,0
6,proxy6,0.78,0.93,0.81,0.78,1.01,1.0,13,0
7,proxy7,0.88,1.24,1.01,0.88,1.01,1.0,13,0
8,proxy8,1.24,0.97,1.36,1.24,1.0,1.0,13,0
9,proxy9,0.95,0.78,0.79,0.95,1.0,0.92,12,0
10,proxy10,0.91,0.97,0.89,0.91,0.99,0.92,12,0
11,proxy11,0.58,1.18,1.27,0.58,0.99,0.54,7,0
12,proxy12,1.03,0.95,1.2,1.03,1.0,1.15,15,0
13,proxy13,1.2,1.19,1.0,1.2,1.01,1.23,16,0
14,proxy14,1.0,1.0,1.0,1.0,1.0,1.0,13,0
15,proxy15,0.97,0.68,0.91,0.97,0.99,0.92,12,0
