id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.3000000000000003,25.09069904757808,22.854646123881967,0.13000000000000003,13.3,12,12,0
2,proxy2,1.48,23.471680329143577,11.871784590805635,0.14800000000000002,11.5,7,7,0
3,proxy3,2.22,11.72498333600918,27.07096933396948,0.22200000000000003,11.7,10,10,0
4,proxy4,6.87,27.65641766684615,48.13145918480012,0.39699999999999996,32.70037256497673,113,13,1
5,proxy5,52.648342051789434,27.587951463460346,68.41049405748332,66.21277717359924,46.29394975145119,11,11,1
6,proxy6,2.3600000000000003,28.807644593948833,26.055200166372487,0.23599999999999996,13.7,13,13,0
7,proxy7,3.41,24.26415384326501,29.987327862954604,0.34099999999999997,15.3,16,16,0
8,proxy8,2.640000000000001,19.2227179779871,17.36864670493114,0.264,13.0,12,12,0
9,proxy9,3.06,22.568067753531995,22.124353782809216,0.30600000000000005,13.8,12,12,0
10,proxy10,1.7899999999999998,29.86673311829262,11.82480687492436,0.179,11.9,8,8,0
11,proxy11,84.40636154570159,20.13936792017605,49.142501309007145,62.33768532059258,62.22521986259093,14,14,1
12,proxy12,2.97,15.41776754516868,20.188994666503852,0.29700000000000004,13.7,14,14,0
13,proxy13,151.6054093205428,10.73802202139958,82.35537638611605,141.59348195212408,87.84599513171406,9,9,1
14,proxy14,2.82,17.44960493312914,17.39540459436398,0.28200000000000003,13.100000000000001,13,13,0
15,proxy15,5.039999999999999,24.598316554209745,25.39394691499851,0.5040000000000001,14.4,20,20,0
16,proxy16,7.130000000000001,16.667187031917038,31.545582613978237,0.33299999999999996,27.524126643709536,112,12,1
17,proxy17,2.27,11.020517707173063,13.471988424221529,0.22699999999999998,12.600000000000001,11,11,0
18,proxy18,3.87,26.010118373114757,10.524616691059434,0.38700000000000007,15.0,17,17,0
19,proxy19,3.86,14.029179176523849,17.52041410199599,0.386,13.1,13,13,0
20,proxy20,2.1500000000000004,11.053179510777692,10.946351820305768,0.215,12.3,11,11,0
21,proxy21,74.56636535062755,15.746142500316362,68.20977714915017,64.80287278786884,57.278409898176236,12,12,1
22,proxy22,54.58097031350439,17.784816335567108,73.82440555038106,65.73956888954216,47.957178994546084,18,18,1
23,proxy23,6.260000000000001,24.693196713442312,19.230246981398228,0.6260000000000001,14.399999999999999,19,19,0
24,proxy24,15.57,24.71035976239911,12.40173540674132,1.5570000000000002,12.8,11,11,1
25,proxy25,2.83,21.690463241548922,21.130201691862865,0.28300000000000003,12.7,9,9,0
26,proxy26,3.65,12.071205236198368,14.269390765144589,0.36499999999999994,12.5,11,11,0
27,proxy27,1.64,17.821650291603966,23.726372757963674,0.16399999999999998,12.0,6,6,0
28,proxy28,3.7199999999999998,24.567246909275436,35.35194067741449,0.17200000000000001,23.774156012598677,110,10,1
29,proxy29,4.35,21.71780020562487,27.514498119342022,0.43500000000000005,14.6,18,18,0
30,proxy30,3.64,27.600110877051176,16.967948161263134,0.3640000000000001,12.6,16,16,0
31,proxy31,4.0600000000000005,29.587994256591042,27.12223459004268,0.40599999999999997,12.7,12,12,0
32,proxy32,1.69,25.841008163072523,13.538296819634402,0.169,11.8,6,6,0
33,proxy33,4.28,15.751094902111953,13.532127503463526,0.4280000000000001,15.200000000000001,15,15,0
34,proxy34,2.1800000000000006,21.313840218904197,17.168504834658485,0.21800000000000003,13.3,11,11,0
35,proxy35,4.12,12.368069639715067,18.840028153210056,0.41200000000000003,13.7,14,14,0
36,proxy36,2.53,28.108407842721743,14.31112357140182,0.253,12.600000000000001,12,12,0
37,proxy37,83.12720013455647,12.07160345483119,63.621716569678895,56.48367817604914,60.02870398718992,16,16,1
38,proxy38,3.8199999999999994,18.045684153472138,14.626499943341408,0.382,13.9,16,16,0
39,proxy39,2.9600000000000004,13.712109064359144,23.38570267570955,0.29600000000000004,14.100000000000001,14,14,0
40,proxy40,0.98,21.476941580522528,18.433721725591315,0.09800000000000002,11.1,6,6,0
