id,normal,abnormal,unknown
246.137.36.243,1,0,0
213.66.81.79,1,0,0
150.162.83.199,1,0,0
113.249.45.126,1,0,0
234.77.45.115,1,0,0
82.136.155.109,1,0,0
63.147.239.166,1,0,0
247.193.247.248,1,0,0
88.122.244.230,1,0,0
119.217.238.132,1,0,0
140.158.69.37,1,0,0
156.226.210.168,1,0,0
242.63.167.150,1,0,0
192.37.202.254,1,0,0
202.209.73.46,1,0,0
180.154.94.161,1,0,0
64.108.170.196,1,0,0
70.254.128.182,1,0,0
201.124.238.194,0,0,1
205.142.211.149,1,0,0
93.115.76.150,1,0,0
164.164.249.51,1,0,0
88.9.252.209,1,0,0
112.48.240.24,1,0,0
230.36.169.122,1,0,0
61.204.63.2,1,0,0
170.9.148.103,1,0,0
164.17.195.119,1,0,0
50.163.240.227,1,0,0
139.172.180.28,1,0,0
134.33.255.160,1,0,0
1.14.186.146,1,0,0
60.113.139.17,1,0,0
170.136.155.169,1,0,0
172.17.252.104,1,0,0
186.145.145.10,1,0,0
128.44.158.232,1,0,0
194.141.81.191,1,0,0
146.145.159.183,1,0,0
128.64.12.115,1,0,0
145.218.102.144,1,0,0
249.134.239.144,1,0,0
67.168.111.111,1,0,0
206.177.96.31,1,0,0
124.3.28.47,1,0,0
188.62.151.190,1,0,0
60.111.77.115,1,0,0
176.105.253.235,1,0,0
96.54.63.198,1,0,0
54.227.69.238,1,0,0
45.237.24.57,1,0,0
175.168.41.24,1,0,0
127.191.170.108,1,0,0
7.141.127.161,1,0,0
43.16.180.133,1,0,0
37.186.127.219,1,0,0
49.195.47.138,1,0,0
69.253.235.88,1,0,0
108.43.61.250,1,0,0
196.43.156.62,1,0,0
172.180.60.242,1,0,0
152.12.174.159,1,0,0
240.241.222.111,1,0,0
67.64.70.127,1,0,0
91.31.132.240,1,0,0
253.228.176.133,1,0,0
243.246.237.63,1,0,0
235.133.40.107,1,0,0
109.79.30.165,1,0,0
149.217.5.8,1,0,0
120.97.129.34,1,0,0
212.32.62.196,1,0,0
114.29.10.150,1,0,0
219.70.103.222,1,0,0
102.81.84.121,1,0,0
125.113.206.216,1,0,0
179.182.215.58,1,0,0
216.228.170.188,1,0,0
226.93.156.184,1,0,0
202.40.3.33,1,0,0
254.75.14.9,1,0,0
247.142.94.21,1,0,0
39.176.74.183,1,0,0
105.149.217.191,1,0,0
178.90.220.13,1,0,0
96.208.13.143,1,0,0
206.66.226.229,1,0,0
90.163.113.135,1,0,0
183.52.134.56,1,0,0
214.186.253.177,1,0,0
167.170.220.5,1,0,0
38.221.29.174,1,0,0
51.154.255.57,1,0,0
198.141.116.19,1,0,0
2.31.61.33,1,0,0
13.168.175.21,1,0,0
196.43.253.119,1,0,0
37.209.59.92,1,0,0
223.122.185.177,1,0,0
119.222.212.17,1,0,0
121.103.107.118,1,0,0
30.193.98.246,1,0,0
32.125.35.181,1,0,0
206.16.28.212,1,0,0
1.169.203.145,1,0,0
228.176.98.251,1,0,0
177.127.191.61,1,0,0
36.35.58.218,1,0,0
181.55.19.51,1,0,0
246.187.69.247,1,0,0
155.117.132.81,1,0,0
130.51.56.134,1,0,0
133.154.50.59,1,0,0
1.65.163.236,1,0,0
93.226.137.15,1,0,0
178.69.157.136,1,0,0
189.209.124.116,1,0,0
110.185.183.88,1,0,0
28.136.160.121,1,0,0
79.65.93.84,1,0,0
53.196.123.222,1,0,0
203.233.253.45,1,0,0
179.245.40.66,1,0,0
106.66.152.2,1,0,0
94.106.241.15,1,0,0
147.15.232.27,1,0,0
194.29.138.69,1,0,0
74.20.201.57,1,0,0
144.61.192.174,1,0,0
162.106.156.40,1,0,0
202.32.122.137,1,0,0
13.176.22.73,1,0,0
216.81.61.235,1,0,0
98.118.21.19,1,0,0
243.195.251.184,1,0,0
149.65.93.255,1,0,0
166.98.55.237,1,0,0
177.85.208.171,1,0,0
239.171.116.4,1,0,0
132.209.152.121,1,0,0
68.155.254.67,1,0,0
105.80.31.239,1,0,0
33.236.13.67,1,0,0
7.59.131.135,1,0,0
49.173.94.194,1,0,0
139.47.131.122,1,0,0
