id,normal,direct,slow,steal
47.2.205.130,1,0,0,0
176.59.243.100,1,0,0,0
119.195.73.101,1,0,0,0
64.167.140.245,1,0,0,0
77.222.214.89,1,0,0,0
191.200.41.180,1,0,0,0
63.147.129.212,1,0,0,0
131.27.241.223,1,0,0,0
63.9.218.191,1,0,0,0
90.170.216.209,1,0,0,0
18.78.196.48,1,0,0,0
72.21.136.140,1,0,0,0
228.214.42.84,1,0,0,0
135.238.55.221,1,0,0,0
83.131.112.11,1,0,0,0
186.126.236.45,1,0,0,0
123.94.210.169,1,0,0,0
22.48.160.24,1,0,0,0
224.233.20.108,1,0,0,0
17.173.113.98,1,0,0,0
51.91.65.205,1,0,0,0
249.6.10.125,1,0,0,0
180.67.123.33,1,0,0,0
170.65.165.108,1,0,0,0
245.19.42.110,1,0,0,0
79.241.163.160,1,0,0,0
201.212.76.130,1,0,0,0
228.51.219.98,1,0,0,0
250.34.107.244,1,0,0,0
166.197.121.74,1,0,0,0
209.137.77.127,1,0,0,0
5.216.143.233,1,0,0,0
200.169.223.218,1,0,0,0
7.16.66.204,1,0,0,0
201.178.223.52,1,0,0,0
174.68.197.237,1,0,0,0
77.197.196.6,1,0,0,0
37.139.129.165,1,0,0,0
85.30.191.36,1,0,0,0
155.154.180.225,1,0,0,0
13.226.22.95,1,0,0,0
135.160.198.131,1,0,0,0
241.171.60.171,1,0,0,0
160.255.242.28,1,0,0,0
127.239.174.201,1,0,0,0
110.107.41.42,1,0,0,0
95.5.32.255,1,0,0,0
118.129.120.8,1,0,0,0
252.250.26.9,1,0,0,0
91.24.136.140,1,0,0,0
75.77.214.18,1,0,0,0
223.202.58.2,1,0,0,0
91.172.241.177,1,0,0,0
255.108.85.82,1,0,0,0
174.130.80.230,1,0,0,0
47.243.167.99,1,0,0,0
194.124.39.150,1,0,0,0
99.132.156.6,1,0,0,0
64.103.50.58,1,0,0,0
226.46.164.234,1,0,0,0
34.135.7.55,1,0,0,0
103.112.237.129,1,0,0,0
170.172.233.9,1,0,0,0
124.8.212.243,1,0,0,0
60.204.117.252,1,0,0,0
36.216.245.194,1,0,0,0
100.226.16.2,1,0,0,0
20.77.84.216,1,0,0,0
193.9.56.144,1,0,0,0
29.100.155.99,1,0,0,0
7.178.252.244,1,0,0,0
233.72.116.223,1,0,0,0
218.134.34.197,1,0,0,0
46.76.229.224,1,0,0,0
66.25.23.172,1,0,0,0
50.129.176.125,1,0,0,0
176.54.202.62,1,0,0,0
192.187.69.228,1,0,0,0
205.80.23.244,1,0,0,0
11.139.187.51,1,0,0,0
228.254.122.29,1,0,0,0
5.37.179.150,1,0,0,0
153.22.190.93,1,0,0,0
54.115.206.2,1,0,0,0
83.175.5.19,1,0,0,0
60.217.246.9,1,0,0,0
71.101.139.191,1,0,0,0
72.34.77.4,1,0,0,0
68.45.214.216,1,0,0,0
118.21.97.126,1,0,0,0
93.56.15.8,1,0,0,0
19.240.241.25,1,0,0,0
69.22.168.28,1,0,0,0
24.58.17.210,1,0,0,0
70.166.190.184,1,0,0,0
93.189.219.23,1,0,0,0
148.152.85.227,1,0,0,0
193.118.227.85,0,1,0,0
35.156.254.91,1,0,0,0
122.59.250.99,1,0,0,0
200.59.240.17,1,0,0,0
60.182.223.55,1,0,0,0
100.213.57.201,1,0,0,0
234.250.161.76,1,0,0,0
70.191.87.21,1,0,0,0
174.135.240.129,1,0,0,0
44.27.84.131,1,0,0,0
90.58.106.209,1,0,0,0
