id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,11.44,1.15,4.27,125.93,4.26,0.95,20,1
2,proxy2,0.92,1.35,0.96,0.92,0.98,0.86,18,0
3,proxy3,0.67,1.36,1.25,0.67,0.97,0.67,14,0
4,proxy4,0.89,0.87,1.0,0.89,0.99,0.86,18,0
5,proxy5,13.23,0.76,4.24,142.14,4.25,1.14,24,1
6,proxy6,11.6,0.82,3.42,123.48,4.36,0.62,13,1
7,proxy7,1.26,1.0,0.99,1.26,1.01,1.19,25,0
8,proxy8,1.22,1.07,1.19,1.22,1.02,1.24,26,0
9,proxy9,1.01,0.95,1.21,1.01,1.0,1.0,21,0
10,proxy10,1.0,1.0,0.71,1.0,1.0,1.0,21,0
