id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.46,0.75,1.02,0.57,1.0,0.67,4,0
2,proxy2,0.46,0.99,1.0,0.57,1.0,0.67,4,0
3,proxy3,24.58,0.82,6.75,0.84,10.28,4.0,4,0
4,proxy4,1.0,0.92,1.33,1.23,1.01,1.33,8,0
5,proxy5,0.58,1.18,1.0,0.71,0.99,0.5,3,0
6,proxy6,0.67,1.24,1.19,0.83,1.0,0.83,5,0
7,proxy7,0.81,1.45,1.23,1.0,0.99,0.67,4,0
8,proxy8,2.12,0.74,0.74,2.61,1.02,2.17,13,0
9,proxy9,1.64,0.86,1.24,2.02,1.02,2.17,13,0
10,proxy10,1.14,1.38,0.87,1.4,1.0,1.5,9,0
11,proxy11,0.53,0.91,0.85,0.66,1.0,0.83,5,0
12,proxy12,1.48,1.36,1.06,1.82,1.0,1.17,7,0
13,proxy13,1.25,1.0,0.92,1.53,1.0,1.0,6,0
14,proxy14,1.81,1.03,0.73,2.23,1.01,1.67,10,0
15,proxy15,0.7,1.11,0.71,0.87,1.0,0.83,5,0
