id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.49,0.77,0.77,0.49,0.99,0.62,8,0
2,proxy2,1.31,1.19,1.35,1.31,1.0,1.08,14,0
3,proxy3,0.58,0.77,1.19,0.58,0.99,0.62,8,0
4,proxy4,24.96,1.05,4.19,227.5,5.19,1.23,16,1
5,proxy5,1.28,0.74,0.73,1.28,1.0,1.08,14,0
6,proxy6,20.6,1.17,3.39,232.39,4.21,1.54,20,1
7,proxy7,25.18,1.02,4.18,240.76,5.53,1.38,18,1
8,proxy8,0.62,0.79,0.98,0.62,1.01,0.85,11,0
9,proxy9,0.94,1.0,1.12,0.94,0.99,0.85,11,0
10,proxy10,0.95,1.14,1.11,0.95,1.0,1.08,14,0
11,proxy11,1.52,1.02,1.07,1.52,1.01,1.15,15,0
12,proxy12,1.25,1.05,1.0,1.25,1.0,1.0,13,0
13,proxy13,1.02,1.33,1.0,1.02,1.0,1.0,13,0
14,proxy14,17.56,0.77,3.56,237.71,4.2,1.0,13,1
15,proxy15,1.0,0.68,0.89,1.0,1.0,0.92,12,0
