id,normal,direct,slow,steal
34.80.118.91,1,0,0,0
181.205.157.210,1,0,0,0
112.187.100.102,1,0,0,0
62.19.192.40,1,0,0,0
94.31.170.236,1,0,0,0
139.182.239.80,1,0,0,0
61.132.227.100,1,0,0,0
118.45.11.100,1,0,0,0
40.243.33.224,1,0,0,0
144.74.146.13,1,0,0,0
164.155.157.157,1,0,0,0
5.104.194.220,1,0,0,0
174.212.144.169,1,0,0,0
30.98.63.46,1,0,0,0
34.43.226.49,1,0,0,0
24.98.86.85,1,0,0,0
117.83.18.167,1,0,0,0
129.10.65.222,1,0,0,0
87.135.52.163,1,0,0,0
87.92.177.126,1,0,0,0
13.175.146.83,1,0,0,0
102.180.189.26,1,0,0,0
237.76.186.64,1,0,0,0
55.127.213.21,1,0,0,0
18.65.113.18,1,0,0,0
38.117.213.115,1,0,0,0
236.153.28.105,1,0,0,0
86.109.222.232,1,0,0,0
71.232.148.111,1,0,0,0
188.210.208.224,1,0,0,0
78.61.126.28,1,0,0,0
52.73.217.74,1,0,0,0
184.63.233.209,1,0,0,0
231.56.136.156,1,0,0,0
78.163.119.155,1,0,0,0
166.34.36.86,1,0,0,0
232.133.32.252,1,0,0,0
167.241.162.180,1,0,0,0
145.159.62.183,1,0,0,0
51.63.146.161,1,0,0,0
37.150.26.186,1,0,0,0
85.122.201.197,1,0,0,0
205.141.190.224,1,0,0,0
87.228.197.242,1,0,0,0
214.8.161.128,1,0,0,0
21.177.110.105,1,0,0,0
108.134.243.30,1,0,0,0
205.150.123.196,1,0,0,0
24.90.70.76,1,0,0,0
118.54.25.12,1,0,0,0
179.55.67.15,1,0,0,0
166.224.54.164,1,0,0,0
160.173.22.134,1,0,0,0
182.32.109.132,1,0,0,0
31.166.172.29,1,0,0,0
6.134.5.40,1,0,0,0
170.181.219.113,1,0,0,0
169.4.69.129,1,0,0,0
145.159.6.15,1,0,0,0
215.112.137.116,1,0,0,0
72.219.62.14,1,0,0,0
72.179.101.82,1,0,0,0
199.75.213.131,1,0,0,0
239.34.224.6,1,0,0,0
91.180.88.68,1,0,0,0
106.123.211.154,1,0,0,0
1.136.100.168,1,0,0,0
125.252.171.72,1,0,0,0
97.51.20.146,1,0,0,0
224.85.204.9,1,0,0,0
207.163.85.34,1,0,0,0
196.49.134.85,0,0,1,0
255.125.183.19,1,0,0,0
79.195.244.168,1,0,0,0
135.163.227.69,1,0,0,0
14.32.81.146,1,0,0,0
195.32.11.29,1,0,0,0
94.135.250.44,1,0,0,0
62.69.190.122,1,0,0,0
251.157.104.17,1,0,0,0
119.187.246.2,1,0,0,0
172.160.247.241,1,0,0,0
249.35.166.30,0,0,1,0
75.86.130.248,1,0,0,0
3.8.253.106,0,0,1,0
41.50.161.227,1,0,0,0
4.107.40.149,1,0,0,0
185.158.7.214,1,0,0,0
253.208.24.106,1,0,0,0
191.200.189.153,1,0,0,0
48.212.139.176,1,0,0,0
64.188.153.93,1,0,0,0
81.183.152.182,1,0,0,0
170.106.158.46,1,0,0,0
16.241.110.59,1,0,0,0
175.34.190.246,1,0,0,0
146.65.186.247,1,0,0,0
19.96.9.82,1,0,0,0
232.105.65.30,1,0,0,0
176.188.158.66,1,0,0,0
129.16.64.21,1,0,0,0
126.158.220.11,1,0,0,0
210.90.92.230,1,0,0,0
235.21.218.33,1,0,0,0
118.71.62.107,1,0,0,0
227.226.119.31,1,0,0,0
34.98.108.89,1,0,0,0
170.209.120.115,1,0,0,0
20.37.74.53,1,0,0,0
34.205.49.12,1,0,0,0
115.255.108.233,1,0,0,0
106.62.230.165,1,0,0,0
106.88.115.33,1,0,0,0
164.249.160.135,1,0,0,0
29.8.199.7,1,0,0,0
54.109.27.37,1,0,0,0
132.246.12.84,1,0,0,0
246.182.107.104,1,0,0,0
44.195.89.75,1,0,0,0
66.68.78.21,1,0,0,0
130.173.64.165,1,0,0,0
170.250.95.175,1,0,0,0
151.167.84.41,1,0,0,0
192.148.95.51,1,0,0,0
183.132.39.61,1,0,0,0
137.53.76.137,1,0,0,0
169.197.85.246,1,0,0,0
113.43.115.41,1,0,0,0
58.197.76.182,1,0,0,0
253.204.46.124,1,0,0,0
187.168.41.1,1,0,0,0
120.94.101.3,1,0,0,0
189.252.90.147,1,0,0,0
94.194.66.195,1,0,0,0
181.167.212.229,1,0,0,0
53.148.1.45,1,0,0,0
35.213.67.142,1,0,0,0
50.198.62.16,1,0,0,0
143.164.29.176,1,0,0,0
24.238.65.145,1,0,0,0
223.135.201.221,1,0,0,0
224.145.85.197,1,0,0,0
168.192.197.45,1,0,0,0
2.95.9.77,1,0,0,0
145.248.20.114,1,0,0,0
184.240.66.121,1,0,0,0
232.202.229.156,1,0,0,0
240.215.66.20,1,0,0,0
29.145.98.131,0,0,1,0
63.204.101.70,1,0,0,0
105.236.185.223,1,0,0,0
229.143.3.6,1,0,0,0
226.242.55.86,1,0,0,0
147.133.69.43,1,0,0,0
147.143.90.127,1,0,0,0
109.146.236.137,1,0,0,0
38.96.63.174,1,0,0,0
243.205.14.35,1,0,0,0
238.235.5.51,1,0,0,0
34.50.179.120,1,0,0,0
140.43.248.85,1,0,0,0
184.5.59.100,1,0,0,0
231.241.129.187,1,0,0,0
75.136.177.187,1,0,0,0
243.110.110.164,1,0,0,0
123.197.250.241,1,0,0,0
245.123.171.124,1,0,0,0
166.78.100.198,1,0,0,0
158.148.88.69,1,0,0,0
104.205.218.98,1,0,0,0
187.202.236.36,1,0,0,0
108.157.60.176,1,0,0,0
196.220.176.103,1,0,0,0
232.162.180.74,1,0,0,0
34.133.135.197,1,0,0,0
209.83.87.128,1,0,0,0
77.248.35.244,1,0,0,0
20.97.69.165,1,0,0,0
182.211.126.92,1,0,0,0
139.89.16.76,1,0,0,0
183.111.85.146,1,0,0,0
36.168.204.171,1,0,0,0
56.172.173.102,1,0,0,0
216.142.127.1,1,0,0,0
53.240.224.202,1,0,0,0
178.22.112.57,1,0,0,0
14.64.46.66,1,0,0,0
241.141.160.70,1,0,0,0
2.182.129.169,1,0,0,0
250.79.187.49,1,0,0,0
210.48.85.130,1,0,0,0
208.155.187.197,1,0,0,0
242.138.142.227,1,0,0,0
192.98.134.105,1,0,0,0
124.152.188.147,1,0,0,0
168.9.108.97,1,0,0,0
155.28.102.147,1,0,0,0
165.85.61.144,1,0,0,0
105.50.52.119,1,0,0,0
60.206.235.14,1,0,0,0
231.238.171.58,1,0,0,0
128.54.195.146,1,0,0,0
46.32.122.188,1,0,0,0
247.161.112.45,1,0,0,0
136.92.172.231,1,0,0,0
157.144.53.47,1,0,0,0
179.74.199.176,1,0,0,0
106.187.152.54,1,0,0,0
196.26.83.141,1,0,0,0
247.233.21.90,1,0,0,0
73.178.89.165,1,0,0,0
43.56.62.20,1,0,0,0
87.237.134.64,1,0,0,0
8.30.235.234,1,0,0,0
201.87.137.2,1,0,0,0
37.114.124.81,1,0,0,0
