id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.06,0.97,1.0,1.06,1.0,1.08,14,0
2,proxy2,1.33,0.87,0.96,1.33,1.01,1.31,17,0
3,proxy3,1.0,0.91,0.63,1.0,1.0,1.0,13,0
4,proxy4,0.57,0.99,1.04,0.57,1.0,0.62,8,0
5,proxy5,0.5,1.0,1.11,0.5,0.99,0.62,8,0
6,proxy6,0.85,1.19,0.88,0.85,1.0,0.77,10,0
7,proxy7,18.36,0.79,2.99,168.66,4.67,0.85,11,1
8,proxy8,24.44,1.41,3.65,168.42,3.96,1.46,19,1
9,proxy9,1.66,1.3,1.18,1.66,1.02,1.54,20,0
10,proxy10,1.17,1.39,0.86,1.17,1.02,1.46,19,0
11,proxy11,0.67,1.3,1.11,0.67,0.99,0.69,9,0
12,proxy12,0.71,0.86,0.74,0.71,0.99,0.62,8,0
13,proxy13,1.19,1.23,1.05,1.19,1.01,1.23,16,0
14,proxy14,19.42,1.37,3.48,151.5,4.41,1.08,14,1
15,proxy15,20.77,0.73,3.39,162.63,5.82,1.08,14,1
