id,normal,abnormal,unknown
223.130.23.227,1,0,0
211.168.72.99,1,0,0
31.65.200.63,1,0,0
39.228.123.122,1,0,0
120.219.40.58,1,0,0
137.245.166.220,1,0,0
231.165.127.98,1,0,0
167.59.59.61,1,0,0
187.20.18.4,1,0,0
11.170.231.39,1,0,0
206.28.187.86,1,0,0
81.56.179.131,1,0,0
220.247.136.143,1,0,0
132.79.173.217,1,0,0
81.174.37.176,1,0,0
2.121.18.185,1,0,0
68.135.33.4,1,0,0
30.190.76.21,1,0,0
194.47.30.88,1,0,0
201.232.121.11,1,0,0
133.240.164.143,1,0,0
16.224.9.80,1,0,0
17.145.102.54,1,0,0
125.183.187.161,1,0,0
249.39.29.178,1,0,0
238.68.130.51,1,0,0
220.242.239.239,1,0,0
255.79.197.46,1,0,0
57.61.243.213,1,0,0
62.75.225.5,1,0,0
48.71.69.195,1,0,0
69.181.34.191,1,0,0
19.139.2.206,1,0,0
159.145.123.145,1,0,0
168.159.50.19,1,0,0
248.196.210.17,1,0,0
192.71.210.226,1,0,0
133.130.30.65,1,0,0
112.27.246.159,1,0,0
116.144.10.208,1,0,0
186.199.53.129,1,0,0
245.192.209.236,1,0,0
5.182.252.86,1,0,0
130.251.11.42,1,0,0
141.124.54.33,1,0,0
200.98.79.188,1,0,0
153.72.82.217,1,0,0
17.156.198.138,1,0,0
206.232.209.156,1,0,0
171.107.51.86,1,0,0
98.76.129.168,1,0,0
25.143.42.226,1,0,0
12.29.92.142,1,0,0
217.180.21.103,1,0,0
202.129.174.13,1,0,0
103.68.255.123,1,0,0
188.62.160.225,1,0,0
151.222.253.203,1,0,0
51.69.113.185,1,0,0
149.249.223.129,1,0,0
235.45.21.62,1,0,0
172.147.221.232,1,0,0
253.169.55.13,1,0,0
222.31.23.230,1,0,0
124.62.98.102,1,0,0
125.115.221.203,1,0,0
109.172.79.152,1,0,0
233.14.184.213,1,0,0
90.13.139.156,1,0,0
132.74.178.212,1,0,0
3.120.97.47,1,0,0
187.105.178.119,1,0,0
46.99.196.201,1,0,0
11.189.23.58,1,0,0
231.30.132.112,1,0,0
111.221.75.13,1,0,0
98.112.4.185,1,0,0
52.238.238.204,1,0,0
1.53.96.207,1,0,0
110.62.10.88,1,0,0
173.21.13.102,1,0,0
91.6.5.217,1,0,0
142.5.177.5,1,0,0
62.7.127.144,1,0,0
202.93.224.116,1,0,0
124.188.59.104,1,0,0
47.17.144.186,1,0,0
213.131.164.226,1,0,0
44.82.220.10,1,0,0
248.111.7.59,1,0,0
65.163.184.50,1,0,0
9.161.130.158,1,0,0
50.252.57.11,1,0,0
123.109.84.7,1,0,0
139.153.242.61,1,0,0
252.32.198.200,1,0,0
145.182.100.105,1,0,0
87.44.219.111,1,0,0
17.120.37.215,1,0,0
199.247.5.61,1,0,0
186.84.139.227,1,0,0
159.167.40.65,1,0,0
89.244.61.23,1,0,0
231.8.151.92,1,0,0
219.195.54.93,1,0,0
44.229.122.60,1,0,0
196.36.69.140,1,0,0
171.185.236.72,1,0,0
220.116.109.15,1,0,0
122.157.50.124,1,0,0
170.105.216.254,1,0,0
59.8.90.247,1,0,0
154.7.116.5,1,0,0
209.9.97.6,1,0,0
206.217.250.232,1,0,0
163.14.192.19,1,0,0
178.120.100.45,1,0,0
24.226.119.196,1,0,0
232.195.87.110,1,0,0
144.134.159.189,1,0,0
85.190.176.5,1,0,0
96.236.87.170,1,0,0
71.155.239.200,1,0,0
178.60.62.233,1,0,0
202.239.218.117,1,0,0
90.53.157.139,1,0,0
217.214.178.179,1,0,0
40.181.173.92,1,0,0
148.81.66.89,1,0,0
129.11.166.243,1,0,0
230.135.185.40,1,0,0
73.51.236.20,1,0,0
51.26.10.63,1,0,0
199.40.235.217,1,0,0
188.241.237.2,1,0,0
1.223.20.37,1,0,0
95.248.152.180,1,0,0
228.194.209.170,1,0,0
146.134.143.175,1,0,0
140.210.150.130,1,0,0
91.43.133.144,1,0,0
111.77.132.64,1,0,0
139.84.164.31,1,0,0
54.214.157.78,1,0,0
112.9.202.164,1,0,0
31.202.103.19,1,0,0
7.124.116.244,1,0,0
218.189.146.251,1,0,0
227.45.50.196,1,0,0
155.240.84.177,1,0,0
132.26.120.34,1,0,0
58.99.231.133,1,0,0
15.240.3.176,1,0,0
81.87.194.87,1,0,0
19.184.161.219,1,0,0
157.46.207.158,1,0,0
215.92.44.155,1,0,0
102.130.174.19,1,0,0
141.223.37.174,1,0,0
95.216.26.214,1,0,0
152.103.120.71,1,0,0
132.102.220.250,1,0,0
94.61.48.20,1,0,0
1.84.142.7,1,0,0
91.196.98.252,1,0,0
116.134.23.5,1,0,0
176.65.178.132,1,0,0
178.28.35.10,1,0,0
149.86.5.252,1,0,0
208.143.160.118,1,0,0
168.59.6.61,1,0,0
138.29.21.27,1,0,0
146.94.230.20,1,0,0
106.228.189.139,1,0,0
110.214.125.21,1,0,0
210.212.150.228,1,0,0
63.100.62.30,1,0,0
85.8.148.230,1,0,0
46.147.46.238,1,0,0
134.58.2.207,1,0,0
166.91.169.11,1,0,0
127.36.186.74,1,0,0
48.192.97.111,1,0,0
59.239.83.41,1,0,0
23.58.55.206,1,0,0
191.149.56.36,1,0,0
227.180.119.211,1,0,0
238.123.232.157,1,0,0
144.142.54.233,1,0,0
222.232.62.31,1,0,0
102.167.8.97,1,0,0
252.9.60.111,1,0,0
125.93.253.254,1,0,0
18.16.248.8,1,0,0
242.162.47.117,1,0,0
4.34.196.151,1,0,0
169.210.223.202,1,0,0
99.151.123.252,1,0,0
117.54.135.239,1,0,0
26.144.11.5,1,0,0
70.62.90.21,1,0,0
159.173.200.212,1,0,0
4.248.140.37,1,0,0
139.186.203.174,1,0,0
167.246.253.97,1,0,0
101.54.246.66,1,0,0
45.148.207.14,1,0,0
127.104.60.122,1,0,0
251.187.142.102,1,0,0
37.120.134.110,1,0,0
254.7.26.18,1,0,0
105.39.184.148,1,0,0
40.17.161.15,1,0,0
64.86.75.162,1,0,0
