id,normal,direct,slow,steal
183.55.136.22,1,0,0,0
177.198.26.230,1,0,0,0
10.73.88.111,1,0,0,0
144.199.153.249,1,0,0,0
23.39.226.83,1,0,0,0
63.224.176.59,1,0,0,0
4.78.79.117,1,0,0,0
136.168.30.123,1,0,0,0
57.197.6.247,1,0,0,0
255.204.242.118,1,0,0,0
236.238.147.158,1,0,0,0
65.128.149.128,1,0,0,0
247.10.234.8,1,0,0,0
92.124.63.27,1,0,0,0
61.34.232.251,1,0,0,0
246.57.105.96,1,0,0,0
180.181.63.107,1,0,0,0
236.235.129.27,1,0,0,0
73.191.23.62,1,0,0,0
248.232.105.221,1,0,0,0
98.57.64.8,1,0,0,0
67.79.71.87,1,0,0,0
209.237.197.75,1,0,0,0
232.8.66.11,1,0,0,0
254.78.170.161,1,0,0,0
83.86.56.230,1,0,0,0
110.132.155.157,1,0,0,0
98.193.2.97,1,0,0,0
102.39.171.49,1,0,0,0
46.183.146.163,1,0,0,0
147.105.92.212,1,0,0,0
62.81.13.31,1,0,0,0
25.230.236.122,1,0,0,0
193.162.167.125,1,0,0,0
173.231.157.232,1,0,0,0
145.167.85.2,1,0,0,0
147.47.124.181,1,0,0,0
181.130.14.198,1,0,0,0
126.207.238.40,1,0,0,0
193.185.132.100,1,0,0,0
86.77.82.19,1,0,0,0
26.88.2.28,1,0,0,0
239.210.217.101,1,0,0,0
83.208.220.62,1,0,0,0
74.87.137.118,1,0,0,0
151.199.5.137,0,0,0,1
251.156.177.29,1,0,0,0
60.51.113.77,1,0,0,0
245.196.11.223,1,0,0,0
103.180.143.32,1,0,0,0
228.74.205.252,1,0,0,0
6.80.79.84,1,0,0,0
59.22.96.52,1,0,0,0
218.20.203.47,1,0,0,0
182.56.72.11,1,0,0,0
9.182.84.230,1,0,0,0
16.213.174.209,1,0,0,0
134.196.53.233,1,0,0,0
243.190.82.249,1,0,0,0
12.22.90.192,1,0,0,0
110.53.118.157,1,0,0,0
141.140.8.3,1,0,0,0
85.106.212.193,1,0,0,0
143.207.100.164,1,0,0,0
241.97.176.221,1,0,0,0
196.146.238.83,1,0,0,0
250.35.225.240,1,0,0,0
159.136.56.120,1,0,0,0
38.218.22.10,1,0,0,0
122.37.217.14,1,0,0,0
212.12.21.102,1,0,0,0
51.220.144.81,1,0,0,0
60.218.174.194,1,0,0,0
50.190.212.203,1,0,0,0
248.124.119.168,1,0,0,0
186.118.95.236,1,0,0,0
20.151.103.170,1,0,0,0
194.152.79.25,1,0,0,0
176.231.57.70,1,0,0,0
78.108.12.15,1,0,0,0
219.112.224.75,1,0,0,0
122.184.19.85,1,0,0,0
36.113.173.28,1,0,0,0
187.90.83.253,1,0,0,0
183.86.89.148,1,0,0,0
78.61.208.154,1,0,0,0
55.251.145.99,1,0,0,0
87.205.64.242,1,0,0,0
190.222.131.118,1,0,0,0
23.85.249.45,1,0,0,0
66.77.129.200,1,0,0,0
121.112.105.227,1,0,0,0
141.38.194.156,1,0,0,0
28.67.246.153,1,0,0,0
27.85.14.100,1,0,0,0
117.167.212.95,1,0,0,0
168.63.235.183,1,0,0,0
53.244.180.144,1,0,0,0
2.23.44.69,1,0,0,0
182.88.180.213,1,0,0,0
177.130.240.149,1,0,0,0
88.246.206.20,1,0,0,0
33.122.43.226,1,0,0,0
165.28.251.187,1,0,0,0
33.88.110.71,1,0,0,0
87.42.128.54,1,0,0,0
215.105.30.219,1,0,0,0
46.209.41.1,1,0,0,0
171.191.196.9,1,0,0,0
97.7.210.128,1,0,0,0
17.178.32.52,1,0,0,0
29.184.60.68,1,0,0,0
41.104.5.115,1,0,0,0
254.173.246.112,1,0,0,0
202.72.43.134,1,0,0,0
84.47.6.144,1,0,0,0
135.200.122.170,1,0,0,0
67.2.50.113,1,0,0,0
7.85.226.157,1,0,0,0
180.75.187.137,1,0,0,0
193.210.107.135,1,0,0,0
228.1.86.87,1,0,0,0
170.16.210.68,1,0,0,0
195.9.113.199,1,0,0,0
77.98.218.11,1,0,0,0
243.222.16.74,1,0,0,0
155.135.60.64,1,0,0,0
246.225.118.163,1,0,0,0
189.91.42.159,1,0,0,0
90.110.214.43,1,0,0,0
77.219.121.145,1,0,0,0
195.216.45.80,1,0,0,0
125.64.40.219,1,0,0,0
224.100.64.30,1,0,0,0
113.123.181.84,1,0,0,0
73.15.70.246,1,0,0,0
94.186.236.122,1,0,0,0
67.52.60.74,1,0,0,0
28.36.104.36,1,0,0,0
251.12.77.223,1,0,0,0
158.38.235.41,1,0,0,0
14.105.145.165,1,0,0,0
130.128.171.4,1,0,0,0
241.109.159.248,1,0,0,0
72.179.179.215,1,0,0,0
1.219.36.82,1,0,0,0
83.199.203.48,1,0,0,0
72.153.114.21,1,0,0,0
76.164.124.103,1,0,0,0
212.120.13.141,1,0,0,0
9.70.66.81,1,0,0,0
16.48.188.159,1,0,0,0
