id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.5,0.91,0.71,1.5,1.0,1.29,9,0
2,proxy2,0.37,1.28,1.22,0.37,0.99,0.43,3,0
3,proxy3,0.45,1.17,1.35,0.45,0.99,0.57,4,0
4,proxy4,1.09,1.18,0.74,1.09,1.0,1.0,7,0
5,proxy5,1.0,0.95,0.76,1.0,1.0,0.86,6,0
6,proxy6,1.05,1.0,1.35,1.05,1.0,1.0,7,0
7,proxy7,0.99,1.16,1.1,0.99,1.0,0.86,6,0
8,proxy8,1.57,0.77,0.9,1.57,1.0,1.29,9,0
9,proxy9,22.69,1.07,6.25,1.21,10.33,4.0,8,0
10,proxy10,0.78,0.69,1.0,0.78,1.0,0.86,6,0
11,proxy11,0.87,0.97,0.92,0.87,1.0,1.0,7,0
12,proxy12,1.38,1.14,1.1,1.38,1.0,1.14,8,0
13,proxy13,0.39,1.05,0.87,0.39,1.0,0.71,5,0
14,proxy14,1.82,0.94,1.05,1.82,1.01,1.57,11,0
15,proxy15,0.65,0.75,0.98,0.65,0.99,0.57,4,0
