id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.87,1.16,0.95,0.87,1.01,0.96,13,0
2,proxy2,1.39,1.3,0.76,1.39,0.99,1.04,14,0
3,proxy3,0.91,0.77,1.22,0.91,1.0,0.96,13,0
4,proxy4,0.94,0.96,1.17,0.94,0.99,0.81,11,0
5,proxy5,1.07,1.23,1.0,1.07,1.01,1.04,14,0
6,proxy6,1.51,0.8,0.95,1.51,1.01,1.11,15,0
7,proxy7,0.52,0.78,1.14,0.52,0.99,0.52,7,0
8,proxy8,1.83,0.95,1.0,1.83,1.03,1.56,21,0
9,proxy9,1.56,0.73,0.86,1.56,1.0,1.19,16,0
10,proxy10,0.83,1.08,0.78,0.83,1.0,0.81,11,0
11,proxy11,1.74,1.32,0.7,1.74,1.01,1.26,17,0
12,proxy12,20.84,1.15,3.29,209.18,5.58,0.81,11,1
13,proxy13,1.05,0.93,1.28,1.05,1.01,1.11,15,0
14,proxy14,0.95,1.04,1.25,0.95,0.99,0.74,10,0
15,proxy15,0.77,1.06,1.22,0.77,0.99,0.89,12,0
