id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,7.34,24.26093607381507,41.60684800603723,0.534,26.152114076942855,119,19,1
2,proxy2,2.82,17.018752795742753,12.47622141215265,0.28200000000000003,13.6,13,13,0
3,proxy3,4.12,29.390214021915902,14.27153794931767,0.4120000000000001,12.9,15,15,0
4,proxy4,3.04,14.396627942501985,16.740092368264758,0.304,13.0,12,12,0
5,proxy5,3.8200000000000003,21.303090532204443,17.84293929509557,0.382,13.900000000000002,17,17,0
6,proxy6,5.280000000000002,12.943587359344777,24.40340530451067,0.5280000000000001,13.9,19,19,0
7,proxy7,7.58,18.90852697578924,24.16283181927042,0.508,42.60099012870234,120,20,1
8,proxy8,2.8000000000000003,13.857041009941845,20.52584523390717,0.28,12.3,9,9,0
9,proxy9,6.029999999999999,22.37317696679433,41.69991344055251,0.3430000000000001,30.419900190801332,112,12,1
10,proxy10,11.440000000000001,10.97614330435858,59.45417569750768,0.44400000000000006,42.63077407351503,221,21,1
11,proxy11,3.7100000000000004,24.74128564441452,23.858605957032264,0.37100000000000005,13.4,14,14,0
12,proxy12,3.8300000000000005,28.735795416311888,20.87790851524173,0.38299999999999995,14.4,14,14,0
13,proxy13,3.03,27.738624344901712,27.570671181368674,0.30300000000000005,12.6,10,10,0
14,proxy14,7.8,16.65597373172442,32.93977010106802,0.36,31.221098464434043,114,14,1
15,proxy15,9.11,20.434205658985128,45.53125453516198,0.5710000000000001,33.75478042874951,121,21,1
16,proxy16,3.5,29.12726455465018,12.988344035028227,0.3500000000000001,12.6,12,12,0
17,proxy17,1.99,24.807977835993473,10.867318461422053,0.199,12.100000000000001,10,10,0
18,proxy18,8.1,10.41483066616594,34.55945388242914,0.31,23.896225683079443,112,12,1
19,proxy19,3.6,28.939960423096025,17.48219598668481,0.36,12.600000000000001,15,15,0
20,proxy20,2.9699999999999998,24.82980478210677,21.57690216670569,0.29699999999999993,12.8,11,11,0
21,proxy21,3.4200000000000004,27.968010147157308,10.10844604604457,0.34199999999999997,13.8,12,12,0
22,proxy22,4.780000000000001,15.855107731179016,27.140644404473193,0.47800000000000004,14.5,16,16,0
23,proxy23,3.7800000000000002,10.652440251948715,15.249627613405009,0.378,14.8,17,17,0
24,proxy24,2.33,13.409766714888464,11.11992613676499,0.233,12.6,9,9,0
25,proxy25,2.4099999999999997,22.870982151858115,25.533152043298152,0.241,13.2,10,10,0
26,proxy26,2.1,13.582663166639133,17.828029816808773,0.21000000000000002,12.1,12,12,0
27,proxy27,3.9000000000000004,28.189663843735726,24.72669001114805,0.39,14.899999999999999,19,19,0
28,proxy28,2.1,27.761147332681023,12.299250837266902,0.21000000000000002,13.0,11,11,0
29,proxy29,3.17,19.164576879826335,24.330664913601932,0.317,12.3,11,11,0
30,proxy30,4.770000000000001,29.937413707998417,26.383631578226176,0.47700000000000004,16.3,21,21,0
31,proxy31,4.69,19.356171173359716,13.731264659968868,0.46900000000000003,13.700000000000001,15,15,0
32,proxy32,3.27,17.582067382518225,27.18626203025857,0.327,12.700000000000001,12,12,0
33,proxy33,11.56,12.522492390604949,56.99928178909474,0.4760000000000001,64.80641701830682,217,17,1
34,proxy34,2.41,20.798474583948853,15.72333088778886,0.24100000000000002,12.0,11,11,0
35,proxy35,5.209999999999999,18.22855712358789,27.131868657257087,0.521,14.2,17,17,0
