id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.39,1.01,1.0,1.39,1.03,1.38,33,0
2,proxy2,1.03,1.03,0.86,1.03,0.99,0.88,21,0
3,proxy3,0.95,1.24,1.24,0.95,1.0,1.04,25,0
4,proxy4,1.06,1.29,1.03,1.06,1.0,1.0,24,0
5,proxy5,1.05,1.0,0.79,1.05,1.0,1.0,24,0
6,proxy6,1.17,1.18,1.12,1.17,1.02,1.38,33,0
7,proxy7,0.86,0.77,0.89,0.86,1.01,0.88,21,0
8,proxy8,1.06,0.99,1.2,1.06,1.01,1.08,26,0
9,proxy9,0.81,1.03,0.88,0.81,0.99,0.83,20,0
10,proxy10,0.89,1.26,1.03,0.89,0.99,0.83,20,0
11,proxy11,0.73,1.0,0.92,0.73,1.0,0.92,22,0
12,proxy12,0.85,0.93,1.17,0.85,0.98,0.83,20,0
13,proxy13,1.52,0.96,1.01,1.52,1.03,1.5,36,0
14,proxy14,0.78,1.19,1.21,0.78,0.99,0.83,20,0
15,proxy15,0.87,1.24,0.97,0.87,0.98,0.79,19,0
16,proxy16,0.94,0.74,1.13,0.94,1.01,0.92,22,0
17,proxy17,1.29,0.95,0.88,1.29,1.01,1.17,28,0
18,proxy18,1.03,0.96,0.65,1.03,1.0,1.08,26,0
19,proxy19,0.97,0.72,1.0,0.97,1.0,1.0,24,0
20,proxy20,1.52,0.94,0.9,1.52,1.04,1.5,36,0
