id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.87,1.3,0.98,0.87,0.99,0.92,12,0
2,proxy2,0.84,1.42,0.98,0.84,1.0,0.85,11,0
3,proxy3,1.75,1.0,1.29,1.75,1.01,1.31,17,0
4,proxy4,1.0,0.8,0.87,1.0,1.01,1.08,14,0
5,proxy5,18.85,0.82,4.13,193.76,3.91,0.62,8,1
6,proxy6,0.65,1.39,1.01,0.65,1.0,0.85,11,0
7,proxy7,1.54,0.8,1.33,1.54,1.02,1.54,20,0
8,proxy8,1.36,1.33,1.37,1.36,1.0,1.23,16,0
9,proxy9,0.7,0.97,0.79,0.7,1.0,0.85,11,0
10,proxy10,17.72,1.02,3.52,212.22,4.41,0.92,12,1
11,proxy11,0.81,0.87,0.94,0.81,0.99,0.69,9,0
12,proxy12,1.62,1.4,0.75,1.62,1.03,1.54,20,0
13,proxy13,0.72,1.19,1.21,0.72,1.0,0.85,11,0
14,proxy14,1.06,0.93,1.23,1.06,1.0,1.15,15,0
15,proxy15,1.23,0.91,1.0,1.23,1.01,1.0,13,0
