id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,108.147.117.145,19,0.5622846460219075,2,2,2,9
2,177.152.239.140,6,0.30222362068641295,3,0,4,3
3,230.18.124.68,17,0.8561546925784642,2,3,1,15
4,160.182.30.227,44,0.9592226044054942,10,1,2,12
5,42.33.164.26,14,0.31773289249191117,8,3,3,10
6,166.145.33.182,21,0.4049107498974259,2,5,8,7
7,73.42.47.125,16,0.14075051614272815,8,1,4,12
8,252.238.98.38,47,0.18812936553591397,9,2,6,13
9,2.117.212.135,18,0.822473630718327,3,1,8,12
10,57.86.204.245,28,0.5879670103388159,6,5,6,1
11,134.186.153.209,5,0.3059816800563371,9,5,7,20
12,239.15.210.56,44,0.5041210851444086,1,3,1,12
13,252.13.109.208,8,0.7404888720225367,6,3,1,3
14,30.192.55.62,4,0.8839641076358782,5,4,8,9
15,73.137.159.48,9,0.18582943418467585,9,3,6,17
16,156.73.80.55,13,0.3510534343407572,1,1,1,7
17,238.196.5.89,49,0.295451591722222,8,3,2,18
18,26.51.64.192,12,0.8932737911362996,2,1,7,5
19,49.244.128.80,8,0.7045690528761082,1,0,5,17
20,53.66.102.149,24,0.13109431390264784,7,1,1,13
21,114.91.65.80,23,0.7368014211504202,8,3,2,1
22,84.240.78.91,7,0.2972708138717769,5,1,1,4
23,213.183.95.148,14,0.4331452548506298,5,0,6,8
24,72.100.125.161,43,0.44209141290805076,9,5,1,11
25,29.229.229.113,48,0.9775267450722875,2,0,1,7
26,111.30.214.74,31,0.15378642520199148,7,0,4,12
27,185.187.39.53,39,0.4764237022248925,10,4,1,12
28,79.118.4.194,17,0.12604022689334085,4,2,8,12
29,59.231.161.159,19,0.3666765392664937,6,4,3,10
30,8.85.54.145,33,0.5143616938538412,9,0,7,8
31,126.69.247.157,29,0.5000104369768968,7,4,8,6
32,8.19.82.168,47,0.9723555991138887,6,4,8,15
33,135.252.233.225,3,0.7709529337533593,4,2,6,15
34,126.143.238.219,34,0.9693514932379432,7,4,6,20
35,236.83.204.139,34,0.9823231854073269,3,1,5,6
36,170.18.148.17,36,0.10999734120634043,3,3,7,18
37,211.47.201.125,25,0.4568240309348959,2,4,6,11
38,103.122.21.118,20,0.3418250034859135,2,5,4,8
39,156.46.7.140,13,0.1346206051515232,8,2,3,19
40,37.53.195.191,11,0.6881447705968682,3,2,1,19
41,13.134.70.158,16,0.2877985205091851,1,0,6,5
42,26.220.135.111,10,0.36770419030353785,10,1,4,4
43,138.183.3.163,3,0.3787482943656951,6,0,2,4
44,152.247.128.103,50,0.8605495307290328,6,4,5,16
45,33.102.74.110,1904,0.7878259676880119,151,0,10,2
46,159.32.252.12,30,0.4342571933629623,6,3,3,6
47,98.60.112.148,39,0.2948195874917522,1,3,4,19
48,138.141.176.110,50,0.7500686402387509,1,3,1,15
49,221.162.107.219,49,0.5417839499999373,3,4,1,4
50,146.82.60.97,14,0.7910986235890973,3,4,8,16
51,240.47.200.8,15,0.3247332517384972,9,4,7,14
52,132.229.221.50,41,0.12929957456848998,4,1,2,13
53,12.116.156.122,48,0.8065554227372166,1,1,4,14
54,221.172.36.237,46,0.7510163591380238,4,3,3,4
55,83.51.4.203,21,0.3063083255671401,2,3,1,2
56,156.53.121.117,16,0.6978109065281962,5,5,8,5
57,192.111.209.243,25,0.689880738095814,4,5,3,9
58,250.58.113.241,47,0.18894362457226146,4,3,4,6
59,229.245.111.131,18,0.4241859129284572,9,1,2,7
60,76.55.20.110,15,0.6480135141603531,7,4,4,16
61,23.210.189.9,17,0.18705320555275967,5,1,2,19
62,245.56.81.47,21,0.40919204601787973,1,4,6,7
63,236.158.77.126,44,0.9418230267110326,6,3,4,2
64,68.231.4.98,42,0.20535081205713826,1,0,8,11
65,29.67.68.50,13,0.6154512970761234,8,2,3,6
66,83.139.89.204,47,0.8213998279908846,6,2,3,13
67,126.244.216.206,3,0.9634956241056271,5,0,1,7
68,168.176.141.111,19,0.24743531527641682,7,3,4,11
69,50.185.192.77,1241,1.9324216560781964,144,0,10,6
70,179.88.124.83,48,0.7641732774861127,5,2,6,14
71,93.33.243.227,34,0.37909623474679754,9,3,4,15
72,192.209.151.85,24,0.37811558982626015,1,2,5,18
73,215.101.83.60,34,0.8584385628805418,5,3,8,18
74,16.187.86.165,23,0.4506789748136344,1,0,3,13
75,29.14.46.134,30,0.8851115997606599,4,3,6,6
76,70.63.223.112,24,0.6221413334271512,2,5,4,5
77,129.42.102.203,21,0.8518148309340354,4,3,8,17
78,82.177.75.188,19,0.6599255393943803,4,2,4,5
79,108.221.51.229,34,0.9386479515686748,4,1,4,12
80,240.58.154.73,50,0.44573283363104543,1,0,4,12
81,209.38.40.114,8,0.9287621258419728,1,1,3,2
82,47.219.173.22,14,0.23431964609025085,5,1,8,9
83,234.21.129.211,11,0.23023077313773738,5,3,7,9
84,143.13.191.207,17,0.7410920067482273,9,2,8,19
85,14.21.247.182,34,0.38958296464279585,4,4,3,14
86,32.67.60.147,7,0.21014976005433028,10,1,7,7
87,33.87.213.50,46,0.10368227738329827,5,3,6,8
88,203.85.118.98,40,0.28063279322969314,6,5,4,18
89,29.222.139.63,34,0.8762184263955255,4,5,3,11
90,229.179.95.214,36,0.6853207328820187,8,3,1,3
91,184.49.54.195,6,0.9585212091020208,1,3,3,1
92,215.165.101.24,6,0.4217176491296184,2,4,2,17
93,102.110.67.229,10,0.34349607280856054,1,4,6,12
94,44.85.10.111,16,0.661869378290327,1,1,1,7
95,6.243.139.26,6,0.2554904935355227,9,2,3,8
96,249.84.26.205,1333,1.648099418330726,63,0,7,8
97,253.137.27.3,18,0.5105662225835502,3,1,3,2
98,214.88.226.7,12,0.6528440634659781,10,4,2,1
99,68.237.31.196,6,0.22310432623662563,3,2,1,11
100,3.180.251.20,5,0.9354079848098565,3,5,3,11
101,196.136.255.25,37,0.5119054581569806,2,1,8,4
102,192.98.3.127,34,0.7440495526895249,7,1,3,17
103,36.115.83.159,42,0.5036651771012254,2,2,1,14
104,78.7.70.80,13,0.8684267198076153,5,5,8,4
105,94.51.156.47,13,0.39083607617990723,4,5,6,14
106,140.114.66.194,42,0.8774910148448442,4,2,6,17
107,107.51.250.101,2,0.19966095137125828,6,0,1,7
108,53.50.38.217,6,0.5103474362077616,7,4,8,3
109,193.112.168.129,38,0.20345987093589174,8,4,6,17
110,206.114.240.247,26,0.24167647711030615,5,3,7,20
111,132.130.41.57,1,0.27831008854023676,3,0,4,15
112,231.5.16.185,3,0.5866853873877661,2,0,7,6
113,143.121.56.251,40,0.6072703284276625,1,4,4,14
114,249.77.162.2,24,0.9788085572626645,2,2,7,15
115,162.249.136.249,28,0.8076386152056173,4,1,8,3
116,102.223.94.170,50,0.6603712396771598,3,0,7,14
117,106.150.144.12,30,0.7507121863159812,4,0,5,11
118,233.135.235.83,49,0.49661338276969336,6,5,1,20
119,183.248.7.59,49,0.6309541724724397,3,1,3,11
120,91.105.247.89,45,0.4661696488906443,1,1,6,12
121,243.167.181.167,47,0.567956518861836,6,2,2,16
122,210.48.23.225,9,0.18324396087848246,6,1,7,10
123,57.137.66.133,33,0.6338692645416037,4,5,4,8
124,133.75.141.152,44,0.8570362808720094,3,0,2,12
125,105.102.110.66,32,0.46458615359067734,5,2,4,5
126,239.90.170.247,32,0.36229918773726355,6,3,4,2
127,57.70.157.231,31,0.9618044342421534,1,2,1,10
128,125.102.60.30,8,0.7190684622634065,7,4,5,5
129,115.237.21.233,30,0.3256655796111997,10,1,4,1
130,218.194.39.99,8,0.2131271800891943,2,4,7,9
131,195.146.160.158,47,0.7233681407569651,3,0,5,4
132,37.231.13.57,19,0.4449762987791964,6,2,6,10
133,83.110.122.200,47,0.4799349196573133,2,2,5,5
134,99.13.56.43,22,0.24043020390880218,1,5,3,4
135,202.133.176.215,41,0.8983846855863133,7,5,5,4
136,170.40.181.234,4,0.28740576567342707,9,3,1,11
137,6.100.70.43,10,0.791533524918425,7,2,3,9
138,10.238.22.153,45,0.5262384963945452,3,0,6,2
139,240.91.28.56,1148,1.613269228054075,99,5,8,4
140,243.60.16.19,4,0.5235290284104515,5,2,5,19
141,115.55.209.174,44,0.36569724502853496,4,1,1,5
142,148.101.165.62,49,0.2915973376622279,2,2,1,15
143,246.187.159.217,3,0.7934599596807174,7,2,2,14
