id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.09,1.43,1.07,1.09,1.0,1.0,20,0
2,proxy2,0.9,1.43,0.78,0.9,0.99,1.1,22,0
3,proxy3,1.08,0.86,0.73,1.08,0.99,1.0,20,0
4,proxy4,13.51,0.85,2.89,138.76,4.78,0.9,18,1
5,proxy5,0.85,0.84,0.9,0.85,1.01,0.9,18,0
6,proxy6,1.0,1.38,1.23,1.0,1.01,0.95,19,0
7,proxy7,0.78,0.87,1.0,0.78,0.99,0.9,18,0
8,proxy8,0.84,0.73,1.39,0.84,0.98,0.95,19,0
9,proxy9,1.09,1.08,1.0,1.09,1.01,1.25,25,0
10,proxy10,1.0,1.0,0.97,1.0,1.01,1.05,21,0
