id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.0300000000000002,23.82862954729688,25.604267886989987,0.203,12.4,10,10,0
2,proxy2,1.8399999999999999,14.17198241084649,29.954856075093673,0.18400000000000002,13.7,11,11,0
3,proxy3,4.18,15.529528008920435,11.740487753956101,0.41800000000000004,15.100000000000001,17,17,0
4,proxy4,1.9,14.432542540793804,24.99239300281978,0.19,12.600000000000001,7,7,0
5,proxy5,6.17,24.495439205014154,31.432797694893736,0.33699999999999997,23.650700212584418,110,10,1
6,proxy6,5.45,13.196665101056515,33.3059100188526,0.285,41.156658609442076,110,10,1
7,proxy7,3.06,19.671175526504367,26.683879106686724,0.30600000000000005,13.7,12,12,0
8,proxy8,3.3599999999999994,25.947674514296434,23.789467276235374,0.336,14.7,15,15,0
9,proxy9,2.4800000000000004,29.4585376400895,14.167619164234798,0.248,12.8,10,10,0
10,proxy10,7.82,21.220920185647955,56.117552322021126,0.512,43.593354672237325,118,18,1
11,proxy11,1.2700000000000002,28.251877036478867,29.34846803667208,0.127,11.6,7,7,0
12,proxy12,1.3800000000000001,13.406040660012366,25.053992363082045,0.138,12.1,8,8,0
13,proxy13,3.8,27.95469669781265,24.527275339140452,0.3800000000000001,13.7,12,12,0
14,proxy14,4.93,12.507036058209597,44.173134497908386,0.253,25.470423424264485,109,9,1
15,proxy15,8.690000000000001,23.95361601255856,35.68180398412635,0.6190000000000001,38.55366681591394,121,21,1
16,proxy16,7.0,10.706114649818325,28.666588747135858,0.28,35.63550816727158,111,11,1
17,proxy17,3.06,17.936440273665415,10.675913424512705,0.30600000000000005,13.2,13,13,0
18,proxy18,2.57,25.63317466309787,24.950836950274205,0.257,13.0,12,12,0
19,proxy19,4.6,20.423408596923938,26.1967884931032,0.46,13.6,16,16,0
20,proxy20,6.000000000000001,21.668556285570887,35.16692868854369,0.19,34.07060083708547,108,8,1
21,proxy21,3.2300000000000004,28.68783326277282,23.575142481022695,0.323,13.5,14,14,0
22,proxy22,3.5800000000000005,27.63887411546719,22.069893700041977,0.358,12.9,11,11,0
23,proxy23,8.6,14.944452086915405,39.453324830478145,0.36000000000000004,41.08065820930029,112,12,1
24,proxy24,6.300000000000001,13.010556580842573,27.60480554528933,0.35000000000000003,37.69581694722645,113,13,1
25,proxy25,5.959999999999999,23.915152184079076,38.91649469465402,0.3460000000000001,23.66868405219108,113,13,1
