id,normal,direct,slow,steal
197.128.183.29,1,0,0,0
19.201.41.9,1,0,0,0
6.143.241.139,1,0,0,0
98.13.8.78,1,0,0,0
211.195.61.251,1,0,0,0
63.220.62.215,1,0,0,0
58.62.163.56,1,0,0,0
181.67.63.175,1,0,0,0
171.163.124.229,1,0,0,0
64.20.69.152,1,0,0,0
32.54.190.102,1,0,0,0
175.131.119.32,1,0,0,0
120.8.33.232,1,0,0,0
255.98.110.28,1,0,0,0
240.34.238.75,1,0,0,0
163.183.84.214,1,0,0,0
160.92.117.12,1,0,0,0
224.8.70.35,1,0,0,0
33.3.165.47,1,0,0,0
106.226.48.213,1,0,0,0
109.154.120.89,1,0,0,0
85.198.3.164,1,0,0,0
142.147.245.58,1,0,0,0
252.140.182.116,1,0,0,0
21.232.232.186,1,0,0,0
133.111.30.210,1,0,0,0
129.85.73.198,1,0,0,0
223.131.45.128,1,0,0,0
27.210.151.61,1,0,0,0
91.153.253.109,1,0,0,0
219.134.203.143,1,0,0,0
114.137.55.6,1,0,0,0
249.67.52.9,1,0,0,0
147.200.104.129,1,0,0,0
243.182.141.20,1,0,0,0
181.96.105.81,1,0,0,0
150.6.113.37,1,0,0,0
117.243.45.156,1,0,0,0
252.5.99.241,1,0,0,0
142.182.10.166,1,0,0,0
96.249.173.236,1,0,0,0
82.9.30.146,1,0,0,0
20.64.216.131,0,0,0,1
253.214.57.115,1,0,0,0
225.199.239.66,1,0,0,0
32.152.121.32,1,0,0,0
69.23.23.38,1,0,0,0
16.215.64.204,1,0,0,0
160.177.104.145,1,0,0,0
76.233.231.252,1,0,0,0
136.57.24.156,1,0,0,0
189.17.93.27,1,0,0,0
196.172.162.243,1,0,0,0
31.8.6.52,1,0,0,0
76.75.160.72,1,0,0,0
25.121.210.210,1,0,0,0
200.216.202.110,1,0,0,0
163.76.159.102,1,0,0,0
7.16.15.125,1,0,0,0
204.214.245.240,1,0,0,0
61.180.9.210,1,0,0,0
137.203.99.56,1,0,0,0
179.85.119.17,1,0,0,0
197.33.158.229,1,0,0,0
224.155.152.184,1,0,0,0
176.194.60.161,1,0,0,0
91.193.202.104,1,0,0,0
243.129.97.210,1,0,0,0
170.82.162.204,1,0,0,0
251.13.187.176,1,0,0,0
19.26.107.99,1,0,0,0
8.21.197.52,1,0,0,0
134.148.225.112,1,0,0,0
212.175.177.78,1,0,0,0
121.67.121.85,1,0,0,0
230.8.124.26,1,0,0,0
153.64.98.118,1,0,0,0
100.6.39.140,1,0,0,0
7.254.10.84,1,0,0,0
135.228.107.119,1,0,0,0
239.226.122.82,1,0,0,0
95.219.47.42,1,0,0,0
27.64.4.4,1,0,0,0
175.231.5.196,1,0,0,0
187.58.244.33,1,0,0,0
147.158.9.16,1,0,0,0
94.17.83.241,1,0,0,0
206.239.106.88,1,0,0,0
105.54.6.25,1,0,0,0
38.110.150.203,1,0,0,0
116.14.29.247,1,0,0,0
240.225.193.106,1,0,0,0
24.50.149.46,1,0,0,0
51.246.232.194,1,0,0,0
34.250.219.169,1,0,0,0
30.172.101.39,1,0,0,0
156.42.221.207,1,0,0,0
60.146.81.181,1,0,0,0
17.3.250.213,1,0,0,0
89.73.152.228,1,0,0,0
152.173.239.146,1,0,0,0
205.59.111.26,1,0,0,0
164.1.128.63,1,0,0,0
61.205.7.143,1,0,0,0
151.110.92.19,1,0,0,0
138.4.3.126,1,0,0,0
54.188.163.107,1,0,0,0
250.196.179.123,1,0,0,0
161.234.51.20,1,0,0,0
239.215.245.68,1,0,0,0
93.195.94.57,1,0,0,0
89.250.49.90,1,0,0,0
100.72.152.121,1,0,0,0
210.141.30.90,1,0,0,0
7.199.76.166,1,0,0,0
23.10.77.186,1,0,0,0
120.144.66.10,1,0,0,0
53.101.191.156,1,0,0,0
123.182.119.98,1,0,0,0
162.3.131.94,1,0,0,0
150.194.121.252,1,0,0,0
72.105.72.8,1,0,0,0
140.241.123.139,1,0,0,0
233.21.61.223,1,0,0,0
158.149.143.240,1,0,0,0
207.221.133.149,1,0,0,0
87.153.224.215,1,0,0,0
120.167.160.71,1,0,0,0
10.185.207.122,1,0,0,0
158.145.194.111,1,0,0,0
96.31.28.85,1,0,0,0
100.5.45.237,1,0,0,0
43.44.80.2,1,0,0,0
89.21.41.235,1,0,0,0
229.90.95.206,1,0,0,0
97.67.95.207,1,0,0,0
