id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.88,0.97,1.0,1.88,1.0,1.53,13,0
2,proxy2,1.04,1.09,0.81,1.04,0.99,0.94,8,0
3,proxy3,0.71,1.08,1.11,0.71,1.0,0.94,8,0
4,proxy4,1.33,1.06,0.87,1.33,1.0,1.18,10,0
5,proxy5,0.89,0.99,1.0,0.89,0.99,0.71,6,0
6,proxy6,32.56,1.0,4.66,327.04,5.04,1.65,14,1
7,proxy7,28.21,0.78,3.59,383.66,5.12,1.29,11,1
8,proxy8,0.84,1.01,1.03,0.84,0.99,0.82,7,0
9,proxy9,1.34,0.86,0.82,1.34,1.01,1.65,14,0
10,proxy10,0.96,0.72,1.15,0.96,1.0,1.06,9,0
