id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.33,0.8,0.73,1.35,1.01,1.43,10,0
2,proxy2,10.42,1.15,6.33,1.0,8.55,4.14,9,0
3,proxy3,1.29,1.06,1.21,1.31,1.0,1.0,7,0
4,proxy4,0.98,1.29,1.26,0.99,1.0,1.0,7,0
5,proxy5,0.78,1.03,0.75,0.8,1.0,0.71,5,0
6,proxy6,0.0,0.67,1.2,0.0,0.99,0.14,1,0
7,proxy7,1.72,0.68,0.91,1.74,1.0,1.43,10,0
8,proxy8,0.63,0.95,0.78,0.63,0.99,0.57,4,0
9,proxy9,1.0,0.89,1.14,1.01,0.99,0.86,6,0
10,proxy10,28.76,0.69,7.02,1.65,8.88,4.29,10,0
11,proxy11,1.06,1.11,1.14,1.08,1.01,0.86,6,0
12,proxy12,0.45,1.23,0.75,0.46,0.99,0.43,3,0
13,proxy13,1.41,1.2,1.01,1.43,1.0,1.14,8,0
14,proxy14,0.86,0.84,0.7,0.87,1.0,0.86,6,0
15,proxy15,1.35,1.18,1.13,1.37,1.01,1.71,12,0
16,proxy16,0.5,0.68,1.0,0.5,0.99,0.43,3,0
17,proxy17,22.91,1.15,5.96,0.5,6.46,3.43,4,0
18,proxy18,1.0,0.7,1.29,1.01,1.0,1.0,7,0
19,proxy19,1.07,1.22,1.07,1.08,1.0,0.71,5,0
20,proxy20,1.1,0.67,0.84,1.12,1.0,0.71,5,0
21,proxy21,1.78,0.71,0.77,1.8,1.01,1.57,11,0
22,proxy22,0.02,1.32,1.01,0.02,0.98,0.14,1,0
23,proxy23,1.07,1.05,0.69,1.09,1.0,1.0,7,0
24,proxy24,0.64,0.74,0.7,0.65,0.99,0.57,4,0
25,proxy25,0.45,1.05,0.83,0.46,1.0,0.43,3,0
26,proxy26,1.66,0.87,0.84,1.69,1.01,1.71,12,0
27,proxy27,0.97,0.76,0.95,0.99,1.0,1.0,7,0
28,proxy28,0.86,1.0,0.77,0.87,1.0,0.86,6,0
29,proxy29,1.05,1.02,1.15,1.07,1.01,1.29,9,0
30,proxy30,0.78,1.23,0.92,0.79,0.99,0.57,4,0
31,proxy31,0.96,1.28,1.07,0.98,1.0,1.0,7,0
32,proxy32,0.5,1.13,0.78,0.51,0.99,0.71,5,0
33,proxy33,1.72,0.67,1.2,1.74,1.02,1.57,11,0
34,proxy34,1.23,0.69,1.12,1.25,1.02,1.29,9,0
35,proxy35,0.73,1.17,0.8,0.74,1.0,1.0,7,0
36,proxy36,1.56,1.28,1.02,1.58,1.0,1.0,7,0
37,proxy37,0.15,0.82,0.9,0.16,0.99,0.14,1,0
38,proxy38,0.19,1.0,0.69,0.19,0.99,0.29,2,0
39,proxy39,0.78,0.91,0.9,0.8,1.0,0.71,5,0
40,proxy40,1.6,1.08,1.07,1.62,1.02,1.43,10,0
41,proxy41,1.48,0.73,0.67,1.5,1.0,1.29,9,0
42,proxy42,30.54,0.86,6.44,2.26,9.71,4.71,13,0
43,proxy43,1.1,0.72,1.21,1.11,1.0,1.0,7,0
44,proxy44,0.89,1.19,1.11,0.9,1.0,0.71,5,0
45,proxy45,0.88,1.17,1.28,0.9,0.99,1.0,7,0
46,proxy46,0.79,0.77,1.3,0.8,1.0,1.0,7,0
47,proxy47,0.65,0.84,1.12,0.66,1.0,0.86,6,0
48,proxy48,1.53,0.67,0.93,1.56,1.02,1.57,11,0
49,proxy49,1.37,0.69,0.66,1.4,1.0,1.14,8,0
50,proxy50,0.78,1.14,0.8,0.8,0.99,0.71,5,0
51,proxy51,1.0,1.13,1.16,1.02,1.0,1.0,7,0
52,proxy52,0.21,0.76,0.96,0.22,0.99,0.14,1,0
53,proxy53,5.41,1.11,6.57,0.7,6.44,3.57,5,0
54,proxy54,1.85,0.68,1.0,1.88,1.0,1.43,10,0
55,proxy55,1.55,1.17,1.19,1.57,1.0,1.29,9,0
56,proxy56,23.99,1.08,6.14,1.0,6.0,3.71,6,0
