id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.58,0.93,0.99,1.58,1.0,1.29,9,0
2,proxy2,0.66,1.16,0.9,0.66,1.0,0.57,4,0
3,proxy3,0.54,0.74,0.73,0.54,1.0,0.57,4,0
4,proxy4,1.41,0.81,1.11,1.41,1.02,1.29,9,0
5,proxy5,1.0,1.0,0.98,1.0,0.99,0.71,5,0
6,proxy6,0.48,0.85,0.87,0.48,1.0,0.71,5,0
7,proxy7,1.63,0.9,0.94,1.63,1.01,1.0,7,0
8,proxy8,0.92,0.85,1.04,0.92,1.0,0.57,4,0
9,proxy9,1.23,0.8,1.42,1.23,1.0,1.0,7,0
10,proxy10,0.79,1.0,1.29,0.79,1.0,0.71,5,0
11,proxy11,0.97,1.0,1.0,0.97,1.01,1.29,9,0
12,proxy12,1.7,1.35,1.18,1.7,1.02,1.43,10,0
13,proxy13,0.7,1.02,1.22,0.7,1.0,0.71,5,0
14,proxy14,1.38,1.19,0.72,1.38,1.0,1.0,7,0
15,proxy15,28.04,1.13,5.74,1.83,7.0,4.29,10,0
