id,normal,abnormal,unknown
26.210.47.171,1,0,0
227.61.16.177,1,0,0
92.186.126.197,1,0,0
74.115.71.155,1,0,0
27.186.127.209,0,1,0
218.144.170.247,1,0,0
176.236.65.7,1,0,0
105.184.141.193,1,0,0
144.54.213.242,1,0,0
59.161.231.38,1,0,0
3.7.121.218,1,0,0
179.176.113.91,1,0,0
138.15.76.253,1,0,0
132.93.114.103,0,1,0
223.69.224.24,1,0,0
99.5.236.198,1,0,0
160.87.66.229,1,0,0
242.22.31.9,1,0,0
27.244.189.219,1,0,0
204.189.5.54,1,0,0
163.16.209.106,1,0,0
25.1.72.150,1,0,0
127.89.11.172,1,0,0
144.179.235.184,1,0,0
189.156.227.228,1,0,0
244.68.122.39,1,0,0
211.100.93.168,1,0,0
7.251.133.240,1,0,0
89.128.122.150,1,0,0
133.131.82.185,1,0,0
64.220.12.57,1,0,0
58.45.79.141,1,0,0
53.81.204.226,1,0,0
202.17.1.187,1,0,0
227.205.136.79,1,0,0
100.135.10.199,1,0,0
252.129.222.152,1,0,0
163.20.68.185,1,0,0
161.62.246.122,1,0,0
229.31.146.56,1,0,0
144.229.234.213,1,0,0
178.172.36.139,1,0,0
169.133.214.151,1,0,0
233.6.224.244,1,0,0
224.105.154.222,1,0,0
48.54.225.149,1,0,0
125.12.52.49,1,0,0
204.17.137.137,1,0,0
225.132.182.121,1,0,0
129.179.194.11,1,0,0
191.239.142.178,1,0,0
12.19.99.195,1,0,0
108.183.199.73,1,0,0
109.57.77.225,1,0,0
154.27.158.15,1,0,0
176.107.91.64,1,0,0
78.149.26.103,1,0,0
190.231.51.255,1,0,0
154.236.125.71,0,1,0
236.204.48.71,1,0,0
23.189.90.71,1,0,0
85.96.47.160,1,0,0
213.67.159.14,1,0,0
32.190.9.181,1,0,0
139.232.199.176,1,0,0
46.63.23.186,1,0,0
149.168.221.191,1,0,0
71.187.40.67,1,0,0
53.238.36.123,1,0,0
97.85.121.142,1,0,0
171.229.106.190,1,0,0
85.219.172.91,1,0,0
113.106.147.51,1,0,0
205.252.129.220,1,0,0
91.10.51.225,1,0,0
42.41.101.224,1,0,0
102.152.242.77,1,0,0
90.143.134.63,1,0,0
71.14.153.74,1,0,0
79.203.89.59,1,0,0
108.152.108.3,1,0,0
215.12.35.159,1,0,0
114.124.31.41,1,0,0
250.46.192.130,1,0,0
134.171.159.253,1,0,0
127.53.234.73,1,0,0
25.58.143.165,1,0,0
53.95.165.45,1,0,0
114.135.127.67,1,0,0
225.233.44.238,1,0,0
94.165.43.214,1,0,0
255.19.43.71,1,0,0
246.160.12.56,1,0,0
180.112.163.171,0,1,0
31.151.190.84,1,0,0
218.72.255.196,1,0,0
237.187.191.179,1,0,0
242.114.40.119,1,0,0
86.169.214.162,1,0,0
34.234.30.133,1,0,0
101.242.4.3,1,0,0
251.237.244.144,1,0,0
19.114.92.151,1,0,0
218.186.10.57,1,0,0
206.81.190.17,1,0,0
158.229.111.220,1,0,0
101.225.53.136,1,0,0
46.11.46.172,1,0,0
248.204.95.241,1,0,0
22.220.205.92,1,0,0
179.80.134.246,1,0,0
186.7.149.21,1,0,0
156.206.161.19,1,0,0
62.211.118.171,1,0,0
