id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.75,1.14,0.7,0.85,1.0,0.78,7,0
2,proxy2,1.14,0.68,0.86,1.3,1.01,1.0,9,0
3,proxy3,1.54,1.04,1.2,1.75,1.01,1.56,14,0
4,proxy4,1.48,0.81,0.72,1.68,1.0,1.11,10,0
5,proxy5,0.7,1.04,0.92,0.8,1.0,0.67,6,0
6,proxy6,1.08,1.27,0.77,1.23,1.0,1.11,10,0
7,proxy7,0.78,1.1,0.83,0.89,1.0,0.78,7,0
8,proxy8,0.3,0.95,1.07,0.34,0.99,0.33,3,0
9,proxy9,0.89,0.73,0.79,1.01,0.99,0.89,8,0
10,proxy10,17.33,0.88,4.39,0.67,7.45,2.56,3,0
11,proxy11,0.33,1.01,1.15,0.38,0.99,0.44,4,0
12,proxy12,0.68,1.03,0.85,0.78,0.99,0.78,7,0
13,proxy13,1.03,0.69,0.79,1.17,1.01,1.22,11,0
14,proxy14,1.12,1.07,1.01,1.27,1.0,1.0,9,0
15,proxy15,1.2,1.3,1.19,1.36,1.01,1.22,11,0
16,proxy16,1.29,0.81,0.96,1.47,1.01,1.33,12,0
17,proxy17,1.4,1.03,1.17,1.59,1.01,1.11,10,0
18,proxy18,0.99,0.68,1.1,1.13,0.99,1.22,11,0
19,proxy19,0.87,0.89,1.01,0.99,1.0,0.67,6,0
20,proxy20,0.72,1.16,1.14,0.82,0.99,0.67,6,0
21,proxy21,1.49,1.29,1.09,1.7,1.01,1.22,11,0
22,proxy22,0.85,0.83,0.72,0.96,0.99,0.67,6,0
23,proxy23,12.14,1.01,6.6,1.46,6.96,3.33,10,0
24,proxy24,0.93,1.03,0.8,1.06,1.0,0.89,8,0
25,proxy25,1.29,1.07,0.75,1.46,1.01,1.33,12,0
26,proxy26,0.53,0.8,1.09,0.6,0.99,0.33,3,0
27,proxy27,0.78,0.88,0.73,0.88,0.99,0.67,6,0
28,proxy28,0.99,0.91,1.16,1.12,1.0,0.89,8,0
29,proxy29,1.76,0.89,1.14,2.0,1.0,1.44,13,0
30,proxy30,0.76,1.29,0.88,0.86,1.0,0.89,8,0
31,proxy31,0.56,1.08,0.86,0.63,0.99,0.78,7,0
32,proxy32,1.01,0.75,1.06,1.15,1.01,1.33,12,0
33,proxy33,14.99,0.87,6.01,1.09,6.56,3.22,9,0
34,proxy34,1.2,0.82,1.13,1.36,1.0,1.11,10,0
35,proxy35,0.84,1.19,1.19,0.96,0.99,1.0,9,0
36,proxy36,0.9,1.04,1.15,1.02,0.99,1.11,10,0
37,proxy37,1.38,0.91,1.08,1.56,1.01,1.33,12,0
38,proxy38,20.48,0.69,5.37,1.68,6.55,3.33,10,0
39,proxy39,19.2,1.24,4.71,0.74,7.29,2.78,5,0
40,proxy40,0.76,0.86,0.69,0.86,1.0,0.78,7,0
41,proxy41,0.91,1.09,1.09,1.04,1.0,0.89,8,0
42,proxy42,0.78,0.86,1.19,0.89,0.99,0.67,6,0
43,proxy43,0.6,1.28,0.74,0.68,0.99,0.67,6,0
44,proxy44,1.2,0.77,1.13,1.36,1.01,1.33,12,0
45,proxy45,21.9,1.17,4.35,1.23,9.94,3.11,8,0
46,proxy46,21.29,0.98,5.38,1.05,7.13,3.22,9,0
47,proxy47,1.63,1.26,1.14,1.85,1.01,1.44,13,0
48,proxy48,0.76,1.1,0.96,0.86,1.0,0.78,7,0
49,proxy49,0.52,1.21,0.69,0.59,1.0,0.67,6,0
50,proxy50,1.24,0.93,0.74,1.4,1.0,1.0,9,0
51,proxy51,1.25,0.76,1.21,1.42,1.01,1.11,10,0
52,proxy52,1.12,1.29,0.92,1.27,1.0,1.0,9,0
53,proxy53,16.18,1.12,4.8,0.9,7.79,2.89,6,0
54,proxy54,0.32,0.99,0.84,0.37,0.98,0.33,3,0
55,proxy55,1.16,1.04,0.91,1.32,1.0,1.33,12,0
56,proxy56,1.27,1.08,0.63,1.44,1.0,1.22,11,0
57,proxy57,1.01,0.69,1.2,1.15,0.99,1.0,9,0
58,proxy58,0.64,1.08,1.19,0.72,0.99,0.78,7,0
59,proxy59,1.48,1.3,0.72,1.68,1.02,1.44,13,0
60,proxy60,0.4,0.75,1.02,0.46,1.0,0.44,4,0
61,proxy61,0.63,1.04,0.9,0.71,1.0,0.67,6,0
62,proxy62,0.54,0.73,0.63,0.61,0.99,0.56,5,0
63,proxy63,1.53,1.01,1.15,1.74,1.0,1.33,12,0
64,proxy64,0.57,1.05,1.21,0.65,0.99,0.67,6,0
65,proxy65,0.41,1.25,0.72,0.46,0.99,0.56,5,0
66,proxy66,0.76,0.92,0.62,0.86,0.99,0.67,6,0
67,proxy67,0.57,1.02,0.61,0.65,0.99,0.78,7,0
68,proxy68,1.57,0.87,0.99,1.79,1.0,1.44,13,0
69,proxy69,17.94,1.1,6.54,1.36,6.04,3.22,9,0
70,proxy70,0.67,1.19,1.1,0.76,0.99,0.67,6,0
71,proxy71,0.83,0.83,0.83,0.94,0.99,0.78,7,0
72,proxy72,19.02,1.21,5.11,1.05,6.19,2.89,6,0
73,proxy73,0.67,0.95,0.72,0.76,1.0,0.67,6,0
74,proxy74,21.55,1.11,5.15,0.84,6.84,3.11,8,0
75,proxy75,0.92,0.74,0.68,1.04,1.0,0.89,8,0
76,proxy76,0.4,1.06,0.94,0.45,0.99,0.56,5,0
77,proxy77,1.07,0.91,0.81,1.21,1.0,0.89,8,0
78,proxy78,1.2,0.8,1.08,1.36,1.0,0.89,8,0
79,proxy79,0.45,0.99,1.07,0.51,0.98,0.56,5,0
80,proxy80,0.51,1.01,1.15,0.58,0.99,0.56,5,0
81,proxy81,0.29,0.7,0.66,0.33,0.99,0.56,5,0
82,proxy82,0.6,0.88,0.86,0.68,0.99,0.56,5,0
83,proxy83,1.13,0.67,0.63,1.28,1.0,1.22,11,0
84,proxy84,0.34,1.27,0.92,0.39,0.99,0.56,5,0
85,proxy85,1.01,0.97,0.88,1.15,1.01,1.11,10,0
86,proxy86,22.21,1.27,4.61,1.07,10.1,3.0,7,0
87,proxy87,0.63,0.68,0.64,0.72,0.99,0.56,5,0
88,proxy88,0.64,1.24,0.69,0.73,1.0,0.89,8,0
89,proxy89,0.79,0.9,0.97,0.9,1.0,0.56,5,0
90,proxy90,0.29,0.8,0.95,0.33,0.99,0.44,4,0
91,proxy91,14.7,1.29,5.66,1.28,9.88,3.0,7,0
92,proxy92,1.24,0.68,1.11,1.4,1.0,1.22,11,0
93,proxy93,0.78,0.66,0.79,0.88,0.99,0.56,5,0
94,proxy94,23.33,0.69,5.38,0.8,8.46,2.78,5,0
95,proxy95,1.8,0.77,0.72,2.05,1.02,1.56,14,0
96,proxy96,0.71,1.19,0.89,0.8,1.0,0.78,7,0
97,proxy97,1.09,0.67,0.78,1.23,1.02,1.56,14,0
98,proxy98,16.51,1.22,4.23,0.76,6.21,2.78,5,0
99,proxy99,1.38,1.23,1.17,1.57,1.01,1.22,11,0
100,proxy100,16.91,0.77,5.31,0.7,6.5,3.0,7,0
