id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,25.31,1.2,3.88,1.11,6.91,3.71,6,0
2,proxy2,0.84,1.02,0.72,0.87,0.99,0.71,5,0
3,proxy3,1.45,0.75,1.11,1.5,1.0,1.29,9,0
4,proxy4,0.76,1.23,0.98,0.79,0.99,0.71,5,0
5,proxy5,0.28,1.22,1.04,0.3,0.99,0.43,3,0
6,proxy6,0.6,0.95,0.82,0.62,1.0,0.71,5,0
7,proxy7,20.96,0.92,4.85,0.37,9.25,3.43,4,0
8,proxy8,0.5,1.01,1.16,0.52,1.0,0.86,6,0
9,proxy9,29.26,0.89,5.11,0.81,8.94,3.57,5,0
10,proxy10,0.81,1.23,0.93,0.84,1.0,0.71,5,0
11,proxy11,0.84,1.17,0.96,0.87,1.0,0.57,4,0
12,proxy12,0.81,0.7,0.75,0.84,0.99,0.86,6,0
13,proxy13,0.93,1.35,0.99,0.96,1.01,1.14,8,0
14,proxy14,1.06,0.84,0.94,1.1,0.99,0.86,6,0
15,proxy15,31.18,1.29,4.33,0.91,6.9,3.57,5,0
16,proxy16,1.1,1.25,1.22,1.14,1.01,1.14,8,0
17,proxy17,1.09,1.23,1.11,1.13,1.0,1.0,7,0
18,proxy18,1.06,1.3,0.66,1.1,1.0,1.0,7,0
19,proxy19,1.92,1.11,1.17,1.99,1.0,1.57,11,0
20,proxy20,1.07,0.76,0.83,1.11,1.0,1.0,7,0
21,proxy21,0.91,0.91,1.1,0.94,1.0,1.0,7,0
22,proxy22,1.59,1.16,1.12,1.65,1.01,1.29,9,0
23,proxy23,0.91,0.81,0.83,0.94,1.0,1.14,8,0
24,proxy24,0.74,0.68,1.03,0.77,1.0,0.71,5,0
25,proxy25,30.61,0.9,6.02,1.58,10.75,3.86,7,0
26,proxy26,1.55,1.16,0.97,1.61,1.0,1.14,8,0
27,proxy27,1.26,0.94,0.9,1.31,1.0,1.14,8,0
28,proxy28,0.59,0.8,0.88,0.62,0.99,0.86,6,0
29,proxy29,2.07,0.74,0.74,2.14,1.02,1.86,13,0
30,proxy30,0.59,1.15,0.73,0.62,1.0,1.0,7,0
31,proxy31,0.73,0.72,1.22,0.75,1.0,0.71,5,0
32,proxy32,0.93,1.24,0.9,0.96,1.0,1.0,7,0
33,proxy33,0.72,0.7,1.21,0.75,0.99,0.71,5,0
34,proxy34,1.47,0.96,0.86,1.52,1.0,1.0,7,0
35,proxy35,0.8,1.29,1.15,0.83,1.01,1.14,8,0
36,proxy36,1.42,1.13,0.81,1.47,1.0,0.86,6,0
37,proxy37,28.0,1.05,6.97,0.75,5.93,3.71,6,0
38,proxy38,0.36,0.76,1.1,0.38,0.99,0.29,2,0
39,proxy39,29.39,0.8,6.09,2.19,9.38,4.57,12,0
