id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.0,1.1,0.96,1.07,1.0,1.0,8,0
2,proxy2,1.07,1.17,0.83,1.14,1.01,1.12,9,0
3,proxy3,0.59,1.36,0.75,0.63,0.99,0.5,4,0
4,proxy4,0.74,0.95,0.67,0.79,1.0,1.0,8,0
5,proxy5,1.83,0.94,1.28,1.96,1.03,1.88,15,0
6,proxy6,0.37,0.97,1.0,0.39,0.99,0.5,4,0
7,proxy7,18.95,1.18,6.84,1.29,6.43,3.75,10,0
8,proxy8,1.2,1.1,1.11,1.29,1.0,1.12,9,0
9,proxy9,0.43,0.91,0.87,0.46,0.99,0.75,6,0
10,proxy10,1.0,0.81,1.29,1.07,1.01,1.38,11,0
11,proxy11,23.09,0.83,4.76,1.1,10.61,3.38,7,0
12,proxy12,0.73,0.85,1.19,0.78,1.0,0.88,7,0
13,proxy13,1.2,1.13,0.66,1.29,1.0,0.88,7,0
14,proxy14,0.85,1.07,1.28,0.91,1.0,0.88,7,0
15,proxy15,0.96,0.93,1.19,1.03,1.01,1.12,9,0
16,proxy16,0.69,0.86,0.72,0.74,1.0,1.0,8,0
17,proxy17,0.83,0.7,0.85,0.89,1.0,0.88,7,0
18,proxy18,1.26,0.89,0.75,1.35,1.01,1.25,10,0
19,proxy19,1.41,1.11,0.76,1.51,0.99,1.0,8,0
20,proxy20,0.99,0.79,0.87,1.06,1.01,1.12,9,0
21,proxy21,1.86,1.32,1.16,1.99,1.01,2.0,16,0
22,proxy22,1.8,1.11,0.82,1.92,1.01,1.62,13,0
23,proxy23,1.08,0.71,1.23,1.15,1.0,1.12,9,0
24,proxy24,0.44,0.83,1.01,0.47,1.0,0.88,7,0
25,proxy25,0.86,0.99,1.22,0.92,1.0,1.12,9,0
26,proxy26,0.83,0.92,1.14,0.89,0.99,0.75,6,0
27,proxy27,1.13,1.05,0.71,1.21,1.01,1.25,10,0
