id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.77,1.35,1.11,2.0,1.0,1.43,10,0
2,proxy2,0.53,0.95,1.02,0.6,1.0,0.57,4,0
3,proxy3,0.79,1.31,0.75,0.9,0.99,0.71,5,0
4,proxy4,1.09,0.79,1.0,1.23,1.01,1.43,10,0
5,proxy5,1.05,0.87,0.95,1.18,1.0,1.14,8,0
6,proxy6,1.28,0.94,0.64,1.45,1.01,1.0,7,0
7,proxy7,0.78,0.77,0.92,0.88,1.0,0.86,6,0
8,proxy8,1.2,1.18,0.76,1.35,0.99,1.0,7,0
9,proxy9,1.41,1.23,1.15,1.59,1.0,1.14,8,0
10,proxy10,0.73,1.0,1.01,0.82,1.0,0.86,6,0
11,proxy11,1.0,0.95,1.08,1.13,1.0,1.0,7,0
12,proxy12,21.0,1.02,6.43,1.0,5.95,4.0,8,0
13,proxy13,0.75,1.15,0.78,0.85,0.99,0.71,5,0
14,proxy14,0.72,1.31,0.83,0.82,1.0,0.57,4,0
15,proxy15,0.18,0.94,1.2,0.2,1.0,0.71,5,0
