id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.3000000000000003,15.488576496298158,15.402975824649284,0.23000000000000004,13.5,11,11,0
2,proxy2,1.94,18.53910262819669,25.945034717210806,0.194,12.3,8,8,0
3,proxy3,7.11,19.53032154150168,43.29477364253423,0.261,30.877881320526825,110,10,1
4,proxy4,9.740000000000002,27.816669031368434,78.71428876743335,0.27399999999999997,56.00534417396028,212,12,1
5,proxy5,1.52,29.7834191152988,21.363846134199115,0.152,11.7,7,7,0
6,proxy6,7.700000000000001,17.766193099862083,38.24628198314819,0.31000000000000005,32.160169217677186,111,11,1
7,proxy7,2.68,18.190581867905188,19.300277520959636,0.268,13.0,10,10,0
8,proxy8,1.69,23.422156868024206,14.534724131219082,0.169,12.7,9,9,0
9,proxy9,5.4,17.39667580008383,50.88228512753729,0.2800000000000001,26.631700101583302,112,12,1
10,proxy10,2.4899999999999998,23.13177930268418,11.546401493163327,0.249,12.8,9,9,0
11,proxy11,7.640000000000001,27.042750779014796,28.678765062488498,0.274,22.632267588302618,108,8,1
12,proxy12,2.11,18.108083067462054,29.15374299824897,0.21100000000000002,12.7,7,7,0
13,proxy13,2.8000000000000003,27.975714291072872,12.608213891059519,0.28,12.6,11,11,0
14,proxy14,8.51,16.81508944385054,32.71167406909448,0.401,27.61770835635263,113,13,1
15,proxy15,11.440000000000001,11.286829291542496,52.920727948140886,0.324,54.508052572267715,211,11,1
16,proxy16,3.2300000000000004,17.904018771179512,14.1628579712542,0.323,13.4,12,12,0
17,proxy17,1.6800000000000002,22.38737337323916,25.30411827590774,0.168,12.8,7,7,0
18,proxy18,3.9800000000000004,27.700799237530155,11.52778217054764,0.3980000000000001,12.5,12,12,0
19,proxy19,2.7699999999999996,23.96110981131637,20.617919275166205,0.277,13.1,13,13,0
20,proxy20,1.95,16.996190833583157,11.296586206969744,0.195,11.8,7,7,0
