id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.39,0.74,1.3,0.45,1.0,0.71,5,0
2,proxy2,1.29,0.99,1.0,1.48,1.0,1.29,9,0
3,proxy3,1.18,0.75,1.33,1.35,1.0,1.14,8,0
4,proxy4,0.96,1.27,0.84,1.1,1.0,0.86,6,0
5,proxy5,1.34,1.0,0.84,1.53,1.01,1.43,10,0
6,proxy6,0.35,0.72,1.01,0.4,0.98,0.43,3,0
7,proxy7,19.27,0.77,5.32,0.56,8.51,3.29,3,0
8,proxy8,0.8,1.17,0.74,0.91,0.99,0.71,5,0
9,proxy9,19.93,0.78,7.42,0.74,9.55,3.86,7,0
10,proxy10,1.06,1.23,0.85,1.21,1.0,1.57,11,0
11,proxy11,1.14,1.02,0.76,1.3,1.0,1.0,7,0
12,proxy12,0.6,0.82,0.98,0.69,0.99,0.71,5,0
13,proxy13,1.0,1.09,1.02,1.15,1.01,1.14,8,0
14,proxy14,0.74,1.28,1.11,0.85,1.0,1.0,7,0
15,proxy15,0.87,1.3,0.75,1.0,0.99,0.86,6,0
