id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,183.55.136.22,30,0.762586914361903,7,1,8,11
2,177.198.26.230,18,0.6302236307699887,2,2,3,15
3,10.73.88.111,2,0.21766995801393668,5,2,3,14
4,144.199.153.249,46,0.3486020829131417,6,4,3,7
5,23.39.226.83,42,0.6048580878127482,5,1,4,1
6,63.224.176.59,5,0.4192583157176646,5,2,4,14
7,4.78.79.117,32,0.2573085919333332,7,1,5,12
8,136.168.30.123,6,0.7559591234580954,6,2,6,2
9,57.197.6.247,36,0.9525016942741015,8,2,8,4
10,255.204.242.118,48,0.8328228875319028,3,2,8,14
11,236.238.147.158,15,0.5737353699536728,7,3,5,12
12,65.128.149.128,44,0.15900118637743174,6,4,7,4
13,247.10.234.8,2,0.6048945339606289,8,3,3,7
14,92.124.63.27,28,0.5859915019734265,4,5,6,14
15,61.34.232.251,26,0.9056508600273694,4,5,4,10
16,246.57.105.96,33,0.6371345548094289,1,5,3,6
17,180.181.63.107,35,0.621209803273483,2,0,7,8
18,236.235.129.27,11,0.8018727683049993,1,4,4,10
19,73.191.23.62,23,0.7746077851003538,2,5,5,4
20,248.232.105.221,6,0.7835277021757824,6,2,3,11
21,98.57.64.8,50,0.7202864645416017,1,0,6,5
22,67.79.71.87,39,0.9228784609397435,2,5,8,8
23,209.237.197.75,38,0.6268790856277718,6,0,1,6
24,232.8.66.11,0,0.7974250776866194,5,4,3,13
25,254.78.170.161,23,0.7902920565060384,6,3,5,15
26,83.86.56.230,2,0.5485964873770138,4,0,8,1
27,110.132.155.157,0,0.8216300401517949,8,4,1,12
28,98.193.2.97,38,0.4934880961615864,7,4,6,7
29,102.39.171.49,46,0.16199191833467946,8,4,6,1
30,46.183.146.163,29,0.9711759962113661,7,2,1,5
31,147.105.92.212,34,0.9430394528758352,8,3,8,4
32,62.81.13.31,11,0.2194048704098023,8,5,5,14
33,25.230.236.122,24,0.4138863646905754,5,1,6,4
34,193.162.167.125,36,0.1711752122956534,1,5,5,15
35,173.231.157.232,6,0.9329744736182247,4,0,8,6
36,145.167.85.2,13,0.326902065575415,1,2,1,1
37,147.47.124.181,40,0.32251716146927917,2,3,6,4
38,181.130.14.198,21,0.812693295579128,4,0,5,2
39,126.207.238.40,18,0.9598336766181257,4,4,4,13
40,193.185.132.100,35,0.15293094371606364,2,5,7,4
41,86.77.82.19,46,0.8911982719000473,1,5,8,9
42,26.88.2.28,13,0.38616305036441734,1,4,2,1
43,239.210.217.101,25,0.23614048049503086,5,3,2,12
44,83.208.220.62,20,0.49287802863025776,2,3,3,10
