id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,14.89,0.8,4.8,134.32,5.61,0.83,15,1
2,proxy2,16.38,0.82,4.6,150.22,5.34,1.22,22,1
3,proxy3,1.35,1.06,0.94,1.35,1.01,1.22,22,0
4,proxy4,1.42,1.01,0.85,1.42,1.02,1.44,26,0
5,proxy5,0.86,1.02,1.35,0.86,1.0,0.94,17,0
6,proxy6,15.86,0.57,4.08,119.26,4.92,1.28,23,1
7,proxy7,1.07,0.69,1.06,1.07,0.99,0.83,15,0
8,proxy8,11.84,0.78,4.73,153.66,4.42,1.56,28,1
9,proxy9,0.93,0.99,0.82,0.93,1.0,1.06,19,0
10,proxy10,0.55,0.79,1.19,0.55,0.99,0.72,13,0
