id,normal,abnormal,unknown
42.151.88.157,1,0,0
52.223.149.170,1,0,0
138.183.99.81,1,0,0
16.182.217.177,1,0,0
71.122.163.160,1,0,0
32.250.202.46,1,0,0
217.38.196.14,1,0,0
106.40.29.25,1,0,0
185.242.24.36,1,0,0
222.86.228.104,1,0,0
197.30.26.59,1,0,0
29.149.62.60,1,0,0
5.53.25.73,1,0,0
46.200.129.79,1,0,0
159.91.164.24,1,0,0
10.75.207.15,1,0,0
95.64.86.157,1,0,0
236.161.230.36,1,0,0
24.138.242.223,1,0,0
161.178.189.251,1,0,0
105.45.32.209,1,0,0
97.36.153.161,1,0,0
198.190.97.69,1,0,0
192.193.216.73,1,0,0
212.180.91.212,0,1,0
104.30.30.245,1,0,0
11.200.11.66,1,0,0
231.171.21.176,1,0,0
48.204.86.185,1,0,0
133.77.142.218,1,0,0
51.243.180.52,1,0,0
132.30.168.251,1,0,0
21.200.99.102,1,0,0
104.246.67.136,1,0,0
172.59.65.109,1,0,0
147.159.22.142,1,0,0
110.117.186.8,1,0,0
57.7.89.12,1,0,0
215.128.71.108,1,0,0
85.234.61.55,1,0,0
175.89.180.176,1,0,0
72.240.135.91,1,0,0
148.3.65.35,1,0,0
68.248.133.217,1,0,0
159.177.166.157,1,0,0
145.164.216.48,1,0,0
181.131.255.175,1,0,0
139.129.150.163,1,0,0
9.230.222.158,1,0,0
200.125.138.105,1,0,0
195.175.204.15,1,0,0
171.141.11.3,1,0,0
129.207.186.209,1,0,0
56.20.87.65,1,0,0
48.240.230.39,0,1,0
242.217.149.74,1,0,0
65.19.39.52,1,0,0
163.209.68.241,1,0,0
99.24.123.30,1,0,0
158.36.183.22,1,0,0
231.84.25.246,1,0,0
164.230.216.13,1,0,0
31.150.98.218,1,0,0
78.29.69.53,1,0,0
32.220.69.209,1,0,0
241.83.194.112,1,0,0
162.62.25.44,0,1,0
116.225.141.168,1,0,0
216.56.48.153,1,0,0
105.69.217.64,1,0,0
238.136.39.90,1,0,0
53.165.123.169,1,0,0
172.47.37.135,1,0,0
168.78.27.217,1,0,0
80.231.9.138,1,0,0
24.240.149.181,1,0,0
112.192.156.145,1,0,0
216.78.134.158,1,0,0
212.46.1.219,1,0,0
148.84.69.233,1,0,0
58.254.135.166,1,0,0
65.102.243.99,1,0,0
249.233.157.181,1,0,0
109.59.170.101,1,0,0
167.248.50.253,1,0,0
120.142.138.51,1,0,0
207.110.195.211,1,0,0
94.39.218.21,1,0,0
148.153.156.40,1,0,0
102.28.247.156,1,0,0
218.116.103.113,1,0,0
14.7.197.110,1,0,0
179.135.44.113,1,0,0
172.49.73.213,1,0,0
168.28.164.207,1,0,0
145.61.213.114,1,0,0
70.154.40.14,1,0,0
89.40.73.221,1,0,0
193.66.177.163,1,0,0
29.138.122.158,1,0,0
20.34.198.15,1,0,0
32.244.164.37,1,0,0
21.209.249.162,1,0,0
148.67.28.214,1,0,0
27.41.238.165,1,0,0
169.161.74.244,1,0,0
192.116.234.165,0,1,0
69.146.93.236,1,0,0
116.221.2.110,1,0,0
84.168.239.127,1,0,0
177.158.19.99,1,0,0
209.157.102.8,1,0,0
19.63.250.248,1,0,0
104.109.95.145,1,0,0
98.186.69.204,1,0,0
161.23.198.105,1,0,0
190.238.181.216,1,0,0
11.68.234.6,1,0,0
210.35.9.60,1,0,0
219.130.26.104,1,0,0
220.144.89.171,1,0,0
200.47.248.119,1,0,0
144.236.254.30,1,0,0
49.39.203.159,1,0,0
210.64.224.50,1,0,0
124.205.253.82,1,0,0
90.198.111.145,1,0,0
228.244.89.214,1,0,0
153.17.56.21,1,0,0
75.225.55.73,1,0,0
45.78.163.152,1,0,0
157.175.183.13,1,0,0
162.14.180.236,1,0,0
68.128.117.244,1,0,0
33.223.108.90,1,0,0
172.25.181.1,1,0,0
205.106.94.19,1,0,0
1.232.95.194,1,0,0
131.155.85.158,1,0,0
160.56.219.22,1,0,0
156.201.195.53,1,0,0
30.149.146.194,1,0,0
178.236.217.230,1,0,0
115.189.238.182,1,0,0
31.41.251.55,1,0,0
138.117.138.229,1,0,0
147.251.81.192,1,0,0
89.208.52.76,1,0,0
217.105.100.63,1,0,0
209.86.93.193,1,0,0
134.111.240.228,1,0,0
116.192.52.30,1,0,0
134.144.51.135,0,1,0
221.213.191.43,1,0,0
122.187.190.86,1,0,0
