id,normal,abnormal,unknown
154.113.223.110,1,0,0
79.114.63.167,1,0,0
5.55.7.121,1,0,0
67.25.104.168,1,0,0
141.167.240.208,1,0,0
35.253.122.154,1,0,0
233.61.99.248,1,0,0
253.2.178.99,1,0,0
240.60.222.168,1,0,0
22.166.15.234,1,0,0
52.163.105.244,1,0,0
63.136.25.56,1,0,0
79.79.99.213,1,0,0
30.251.211.217,1,0,0
127.28.245.5,1,0,0
186.155.87.115,1,0,0
172.193.45.13,1,0,0
180.245.239.34,1,0,0
147.26.144.29,1,0,0
48.11.111.42,0,1,0
172.160.156.7,1,0,0
46.42.109.88,0,0,1
129.21.219.87,1,0,0
53.150.31.90,1,0,0
44.146.182.51,1,0,0
247.91.149.211,1,0,0
52.89.116.158,1,0,0
96.204.222.198,1,0,0
96.49.69.117,1,0,0
61.36.129.163,1,0,0
16.53.128.136,1,0,0
231.155.172.135,1,0,0
242.77.220.192,1,0,0
223.34.95.123,1,0,0
233.99.29.141,1,0,0
185.201.198.65,1,0,0
221.3.231.198,1,0,0
22.29.90.25,1,0,0
230.57.126.132,1,0,0
172.122.136.107,1,0,0
158.152.6.130,1,0,0
128.56.132.120,1,0,0
176.241.70.165,1,0,0
31.247.221.97,1,0,0
129.208.169.33,1,0,0
192.128.224.22,1,0,0
44.111.111.127,1,0,0
2.74.241.96,1,0,0
37.2.168.243,1,0,0
148.251.55.238,1,0,0
96.223.231.133,1,0,0
1.123.240.104,0,0,1
6.44.113.132,1,0,0
92.169.189.210,1,0,0
237.141.239.56,1,0,0
252.52.243.167,1,0,0
36.123.77.101,1,0,0
78.3.221.223,1,0,0
143.194.85.34,1,0,0
42.165.197.58,1,0,0
226.156.153.246,1,0,0
230.24.28.168,1,0,0
218.1.139.147,1,0,0
66.165.156.8,1,0,0
111.109.123.252,1,0,0
145.121.202.134,1,0,0
178.103.30.189,1,0,0
109.221.223.207,1,0,0
159.52.119.204,1,0,0
91.100.151.76,1,0,0
143.187.181.172,1,0,0
166.219.124.99,1,0,0
88.90.70.14,1,0,0
50.63.53.181,1,0,0
74.82.70.160,1,0,0
200.115.20.105,1,0,0
244.35.42.136,0,0,1
75.87.212.1,1,0,0
183.3.196.213,1,0,0
209.160.196.46,1,0,0
154.227.66.23,1,0,0
243.150.196.219,1,0,0
69.212.251.75,1,0,0
238.242.220.188,1,0,0
191.238.251.125,1,0,0
108.251.118.75,1,0,0
225.51.39.50,1,0,0
92.47.111.37,1,0,0
218.66.57.174,1,0,0
234.33.208.72,1,0,0
7.162.8.60,1,0,0
23.214.103.125,1,0,0
1.237.117.49,1,0,0
85.176.26.70,1,0,0
58.47.16.236,1,0,0
243.70.25.214,1,0,0
170.118.248.117,1,0,0
149.107.110.80,1,0,0
100.159.34.61,1,0,0
82.83.39.31,1,0,0
138.110.114.58,1,0,0
195.56.151.98,1,0,0
203.207.186.113,1,0,0
175.220.161.29,1,0,0
121.150.240.243,1,0,0
6.46.65.231,1,0,0
181.98.250.78,1,0,0
114.88.227.46,1,0,0
153.121.221.49,1,0,0
100.241.210.123,1,0,0
82.169.77.161,1,0,0
106.7.150.208,1,0,0
166.71.42.249,1,0,0
175.112.96.74,1,0,0
97.209.244.160,1,0,0
244.100.158.190,1,0,0
93.7.83.177,1,0,0
36.36.72.124,1,0,0
58.199.31.6,1,0,0
143.107.131.240,1,0,0
146.62.67.125,1,0,0
99.71.10.87,1,0,0
153.12.221.45,1,0,0
173.100.180.132,1,0,0
220.76.253.107,1,0,0
77.84.244.48,1,0,0
91.135.18.146,1,0,0
62.147.121.68,1,0,0
98.52.18.201,1,0,0
150.11.240.99,1,0,0
146.49.220.147,1,0,0
227.233.31.61,1,0,0
134.107.238.236,1,0,0
210.242.15.215,1,0,0
19.244.95.72,1,0,0
174.157.139.41,1,0,0
200.76.164.89,1,0,0
106.58.206.19,1,0,0
8.169.11.227,1,0,0
195.29.33.77,1,0,0
11.69.149.204,1,0,0
123.22.42.104,1,0,0
231.22.155.118,1,0,0
99.251.122.225,1,0,0
193.196.164.8,1,0,0
127.120.255.193,1,0,0
39.147.77.125,1,0,0
10.207.237.88,1,0,0
252.203.103.215,1,0,0
175.226.163.46,1,0,0
208.206.63.101,1,0,0
159.10.27.3,1,0,0
29.55.7.67,1,0,0
209.167.165.213,1,0,0
214.41.152.18,1,0,0
17.102.213.11,1,0,0
108.120.154.174,1,0,0
179.221.123.50,1,0,0
41.149.117.17,1,0,0
179.254.124.162,1,0,0
175.143.99.13,1,0,0
184.158.198.153,1,0,0
170.67.85.88,1,0,0
10.14.151.55,1,0,0
191.45.28.75,1,0,0
203.75.24.12,1,0,0
207.181.192.124,1,0,0
191.36.114.175,1,0,0
237.195.116.235,1,0,0
153.63.97.188,1,0,0
233.100.168.249,1,0,0
110.143.28.10,1,0,0
235.48.67.223,1,0,0
63.84.94.85,1,0,0
201.183.145.50,1,0,0
47.139.218.251,1,0,0
220.203.235.157,1,0,0
107.122.176.190,1,0,0
249.75.183.42,1,0,0
136.5.221.238,1,0,0
223.31.93.30,1,0,0
180.94.209.159,1,0,0
216.236.100.30,1,0,0
110.182.18.48,1,0,0
146.121.76.48,1,0,0
