id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.63,1.11,0.6,0.78,0.95,0.61,27,0
2,proxy2,1.44,1.06,1.75,1.27,2.74,1.34,39,0
3,proxy3,1.23,0.62,0.64,1.53,1.0,1.02,45,0
4,proxy4,0.75,0.68,0.66,0.93,0.95,0.7,31,0
5,proxy5,1.31,1.18,2.72,0.98,4.48,1.77,38,0
6,proxy6,1.04,1.09,0.81,1.29,0.97,0.89,39,0
7,proxy7,1.37,0.91,1.28,1.13,3.28,1.18,32,0
8,proxy8,1.0,0.95,1.55,1.0,2.37,1.18,32,0
9,proxy9,1.13,1.0,1.87,1.06,3.51,1.18,32,0
10,proxy10,0.94,1.14,0.92,1.16,0.97,0.84,37,0
11,proxy11,1.61,0.79,2.62,1.0,4.91,1.52,27,0
12,proxy12,0.73,0.79,1.0,0.9,0.96,0.75,33,0
13,proxy13,0.91,1.17,2.43,0.8,3.57,1.0,24,0
14,proxy14,0.64,0.63,0.79,0.79,0.96,0.64,28,0
15,proxy15,0.91,1.0,0.54,1.12,0.97,0.82,36,0
