id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,78.181.219.175,7,0.2768015172820254,3,2,6,19
2,150.97.222.18,48,0.36008887711500237,10,5,2,5
3,35.249.14.134,40,0.7656917680990127,6,2,1,12
4,244.171.198.253,3,0.5899828517487345,7,2,1,2
5,143.144.196.34,0,0.44126020517574016,10,0,4,12
6,44.123.194.65,3,0.2748640314958686,6,4,5,1
7,198.167.157.10,35,0.40545679143299695,5,5,5,16
8,44.16.127.9,26,0.6370219543766871,1,5,8,7
9,138.112.204.115,12,0.3778880531630906,9,1,2,17
10,83.35.60.189,21,0.6161978605837889,2,0,3,11
11,101.134.179.159,48,0.2165941848768065,8,1,1,19
12,113.237.110.127,1,0.756705342626072,9,3,6,10
13,146.82.128.230,34,0.4429862775994319,6,3,8,18
14,224.130.161.189,21,0.8408867532878775,8,3,5,7
15,164.113.157.79,23,0.9946355186908173,1,2,1,9
16,199.11.138.132,23,0.18386073884431806,3,5,8,7
17,65.4.29.159,34,0.8611781694872387,9,2,4,9
18,178.170.5.80,31,0.4887523535335937,3,1,5,13
19,216.235.48.80,30,0.23879640201394137,8,3,8,6
20,222.215.28.134,3,0.9610632903979478,5,0,8,19
21,1.91.162.200,24,0.5849810966926186,1,4,5,7
22,197.121.212.25,12,0.5758259552985948,9,2,5,15
23,177.225.19.106,8,0.9779886721267367,1,0,3,2
24,177.142.180.230,36,0.46765215813188543,6,3,6,15
25,198.28.185.27,4,0.511770188282156,4,3,2,5
26,25.71.111.70,50,0.43967263466853623,2,0,1,2
27,69.184.214.248,48,0.5513272273915277,7,1,6,6
28,236.193.113.216,37,0.19813977559728962,4,2,3,8
29,154.49.222.41,28,0.298327345158254,7,5,8,14
30,141.191.59.11,35,0.34528201093769717,10,5,6,4
31,213.31.205.215,22,0.4262335292046834,8,4,1,2
32,52.28.26.20,32,0.9180085250070209,6,2,3,1
33,172.136.161.234,4,0.2598385451522428,3,5,2,16
34,83.102.209.28,13,0.7107557286356645,10,0,5,13
35,33.117.86.161,12,0.8223811221606406,3,1,5,3
36,107.218.152.134,35,0.8630585174993549,4,0,2,16
37,211.231.201.185,19,0.43337539301945394,10,1,6,2
38,99.133.100.169,34,0.9157254196601952,10,0,6,19
39,142.203.100.114,29,0.44811942419731543,6,1,4,15
40,134.39.79.191,14,0.6343230183999327,5,4,4,15
41,248.119.244.113,29,0.1809750343234643,3,4,8,11
42,139.85.96.166,10,0.4176716183511222,10,3,7,1
43,152.30.143.178,47,0.6704890222555399,9,2,1,3
44,174.164.25.211,21,0.31753685778164886,10,5,5,16
45,130.162.108.1,17,0.45952614012752635,8,1,7,5
46,41.245.97.250,10,0.4536915105538569,7,2,7,12
47,108.1.33.195,8,0.6025384698678322,10,4,6,15
48,88.18.48.107,47,0.10666322787708099,1,0,8,17
49,56.71.163.116,25,0.8748030348992384,8,0,3,7
50,18.23.8.205,10,0.8185746672137992,10,5,8,19
51,83.150.229.188,19,0.5985106824283448,3,2,4,1
52,166.17.110.250,19,0.7854861316060912,4,4,3,20
53,6.48.71.79,26,0.6371409471052278,3,0,7,6
54,133.65.35.58,10,0.5231404114323401,10,3,1,18
55,154.76.149.106,22,0.8056466541625987,3,4,2,13
56,117.238.6.60,32,0.8565720232424676,8,4,6,6
57,133.142.38.168,5,0.2626970345478593,3,3,3,2
58,217.192.58.149,1,0.8127049964802572,5,3,5,3
59,134.94.155.223,33,0.9379513264021214,6,5,8,3
60,130.173.58.235,49,0.6749129570471495,8,3,1,20
61,30.199.190.94,22,0.38826767425992215,5,2,6,3
62,104.24.149.6,13,0.6362901488840382,4,4,2,7
63,187.114.153.26,37,0.6954109393600735,2,0,5,19
64,60.56.62.30,37,0.7102576835067791,7,0,2,12
