id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.94,0.96,0.83,0.94,1.0,1.0,7,0
2,proxy2,1.05,0.92,1.16,1.05,1.0,1.14,8,0
3,proxy3,0.54,1.19,1.0,0.54,1.0,0.57,4,0
4,proxy4,0.68,1.11,0.63,0.68,0.99,0.57,4,0
5,proxy5,1.66,1.09,1.11,1.66,1.01,1.29,9,0
6,proxy6,0.39,1.0,0.86,0.39,0.99,0.29,2,0
7,proxy7,26.99,0.89,6.57,2.48,10.19,4.57,12,0
8,proxy8,1.14,0.86,0.7,1.14,1.0,0.86,6,0
9,proxy9,1.0,1.05,0.6,1.0,1.01,1.14,8,0
10,proxy10,0.9,1.0,1.07,0.9,1.0,0.86,6,0
11,proxy11,25.83,0.8,5.77,1.96,9.09,4.57,12,0
12,proxy12,1.42,0.88,1.01,1.42,1.0,1.29,9,0
13,proxy13,0.46,0.95,0.71,0.46,0.99,0.29,2,0
14,proxy14,1.1,1.2,0.85,1.1,1.0,1.0,7,0
15,proxy15,0.61,1.01,1.09,0.61,1.0,0.57,4,0
