id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.35,1.0,1.38,0.4,0.99,0.29,2,0
2,proxy2,1.1,0.64,1.18,1.26,1.01,1.29,9,0
3,proxy3,1.0,1.14,0.8,1.14,1.0,0.86,6,0
4,proxy4,0.85,0.63,0.93,0.96,1.02,1.29,9,0
5,proxy5,1.59,0.66,1.35,1.81,1.01,1.57,11,0
6,proxy6,1.6,1.16,0.95,1.82,1.01,1.57,11,0
7,proxy7,0.76,1.16,0.98,0.87,1.0,1.0,7,0
8,proxy8,0.23,0.81,1.24,0.26,0.99,0.43,3,0
9,proxy9,1.11,0.67,0.91,1.26,1.0,1.0,7,0
10,proxy10,1.19,1.06,1.03,1.36,1.0,1.29,9,0
11,proxy11,1.15,0.77,1.42,1.31,1.0,1.14,8,0
12,proxy12,0.46,0.7,1.0,0.53,0.99,0.29,2,0
13,proxy13,0.88,1.07,0.82,1.0,1.0,0.86,6,0
14,proxy14,0.44,1.17,0.96,0.5,0.98,0.43,3,0
15,proxy15,21.75,1.05,5.08,0.86,8.52,3.86,7,0
