id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.73,24.156287022238303,28.402058976816924,0.273,13.1,12,12,0
2,proxy2,3.68,20.44018423353538,16.621338052779034,0.36800000000000005,13.0,14,14,0
3,proxy3,2.91,16.00859583054581,23.03022227746826,0.29100000000000004,13.2,12,12,0
4,proxy4,3.2300000000000004,26.377259463499282,15.665098791321359,0.32300000000000006,14.2,14,14,0
5,proxy5,4.36,16.758344222471674,27.115975275853987,0.43600000000000005,13.0,16,16,0
6,proxy6,3.6,28.161575600231206,25.897365601390334,0.36,13.700000000000001,13,13,0
7,proxy7,5.0600000000000005,15.190382926695698,12.933947254933804,0.506,14.7,17,17,0
8,proxy8,3.4000000000000004,24.88891531805768,20.690136436620694,0.3400000000000001,13.6,13,13,0
9,proxy9,2.73,15.463337998021588,26.043700505031516,0.273,13.5,11,11,0
10,proxy10,5.85,11.156192516912029,42.22918467729674,0.3750000000000001,27.501361494907748,114,14,1
11,proxy11,7.2700000000000005,22.992843024321427,26.998114857593894,0.42700000000000005,33.54312908982084,118,18,1
12,proxy12,6.280000000000001,28.912394081413417,48.56634316780949,0.338,24.708240357719447,114,14,1
13,proxy13,3.6700000000000004,16.205663014919736,18.647481441630703,0.367,14.8,16,16,0
14,proxy14,4.57,19.194136713787458,21.304642533717566,0.457,14.2,18,18,0
15,proxy15,5.1,21.15656673077982,18.56505032051578,0.51,14.100000000000001,21,21,0
16,proxy16,2.95,12.419387545778479,28.796761962582472,0.29500000000000004,12.7,11,11,0
17,proxy17,1.92,23.91796654005147,13.599959202531034,0.192,12.5,11,11,0
18,proxy18,3.2099999999999995,11.75408037958298,13.369338975441158,0.32100000000000006,14.899999999999999,16,16,0
19,proxy19,3.7800000000000002,25.545068412940545,14.948345279522457,0.3780000000000001,12.8,14,14,0
20,proxy20,9.47,10.44972908300505,34.256053071110784,0.4570000000000001,38.635897171158305,117,17,1
21,proxy21,9.190000000000001,20.58943747754388,36.165302043533366,0.4890000000000001,43.110275096108644,119,19,1
22,proxy22,10.09,27.007312842649007,51.73990898427512,0.539,42.06692979819715,118,18,1
23,proxy23,6.36,10.217698918906603,25.084109393251644,0.35600000000000004,44.05226471038038,116,16,1
24,proxy24,2.0900000000000003,24.433266267509143,21.738689733579076,0.20900000000000005,11.5,11,11,0
25,proxy25,8.6,26.044611050345832,22.45478656608973,0.4,30.177859522454863,116,16,1
26,proxy26,4.5,23.266169185176253,40.75176854972109,0.22,41.070078339709596,109,9,1
27,proxy27,7.58,18.450007441826262,30.993937112692592,0.41800000000000004,32.62486467377124,115,15,1
28,proxy28,3.3699999999999997,18.66021337644869,17.9969854842746,0.3370000000000001,12.8,12,12,0
29,proxy29,7.050000000000001,26.02848364790105,22.82320945058139,0.425,38.67709375079185,116,16,1
30,proxy30,3.7600000000000002,16.703812034612966,16.652851729363405,0.37600000000000006,13.4,17,17,0
31,proxy31,3.6700000000000004,15.551058925802595,12.878522547672596,0.36700000000000005,14.3,15,15,0
32,proxy32,2.4099999999999997,16.10074856970489,24.15556308766387,0.241,13.3,11,11,0
33,proxy33,5.72,24.84978925683641,51.95945649226376,0.252,36.36223164564344,109,9,1
34,proxy34,3.42,26.577974066180765,10.775124975121399,0.342,14.1,15,15,0
35,proxy35,1.9999999999999998,10.884003715980626,15.369438796364726,0.19999999999999998,13.0,9,9,0
