id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,8.39,18.15762471631755,41.87066289545748,0.339,23.97798586125385,112,12,1
2,proxy2,9.71,28.15884371954595,41.47470432070391,0.551,29.55499709696006,118,18,1
3,proxy3,2.63,21.847211453552887,25.815307995614557,0.263,12.600000000000001,10,10,0
4,proxy4,2.5200000000000005,26.511310029801578,19.646151457090482,0.252,12.0,9,9,0
5,proxy5,6.460000000000001,28.458451094295707,50.92257880226787,0.366,41.53140765038712,115,15,1
6,proxy6,7.540000000000001,18.579110619184735,45.187978347456635,0.34400000000000003,31.540218715557266,112,12,1
7,proxy7,5.32,13.678844877616902,56.016467319755684,0.28200000000000003,35.470996604648576,114,14,1
8,proxy8,2.4799999999999995,12.917965514028552,14.128873617692223,0.24800000000000003,12.9,12,12,0
9,proxy9,2.56,11.86523959570008,16.553089644879176,0.256,13.2,10,10,0
10,proxy10,3.17,28.90120245034309,15.099034037214823,0.317,13.1,8,8,0
11,proxy11,6.37,27.412300486318266,45.15276439676411,0.36700000000000005,27.567992580086482,113,13,1
12,proxy12,2.76,14.908464668199546,29.59907238847393,0.276,13.1,11,11,0
13,proxy13,5.140000000000001,22.94828599699076,30.58055114624427,0.25400000000000006,42.212435208718716,111,11,1
14,proxy14,3.4699999999999998,22.702021872845382,19.753865056716336,0.34700000000000003,12.8,14,14,0
15,proxy15,3.6799999999999997,13.433920239709014,20.559669151505233,0.36800000000000005,13.8,16,16,0
16,proxy16,3.02,10.846767045314174,11.679107451929157,0.30200000000000005,14.7,16,16,0
17,proxy17,2.77,20.697232459249715,23.94169092445913,0.277,13.0,11,11,0
18,proxy18,1.7200000000000002,26.97862278468964,14.787452193351328,0.17200000000000001,11.6,7,7,0
19,proxy19,8.559999999999999,15.058887088229021,33.09335586703357,0.6160000000000002,39.21768729353403,120,20,1
20,proxy20,3.71,28.89924757040184,14.834928490301703,0.37099999999999994,13.1,11,11,0
21,proxy21,4.29,25.589637534631603,40.14453761825327,0.179,39.885102988640405,109,9,1
22,proxy22,1.65,19.230875600581097,26.75931040319848,0.165,12.0,7,7,0
23,proxy23,3.78,20.32307639680613,10.037158878042511,0.3780000000000001,13.2,15,15,0
24,proxy24,3.3000000000000003,19.87475790162295,17.342108981589615,0.33000000000000007,12.5,12,12,0
25,proxy25,4.26,20.478523471922966,40.77172810728283,0.14600000000000002,33.03485240101848,107,7,1
