id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.92,1.08,1.04,0.99,1.0,0.86,6,0
2,proxy2,0.35,1.01,1.3,0.38,1.0,1.0,7,0
3,proxy3,1.38,0.88,0.83,1.49,1.01,1.29,9,0
4,proxy4,21.85,1.1,5.15,0.69,8.29,3.43,4,0
5,proxy5,1.67,0.65,0.68,1.8,1.0,1.29,9,0
6,proxy6,0.93,0.6,0.69,1.0,1.01,1.14,8,0
7,proxy7,0.6,0.95,1.0,0.65,1.0,0.71,5,0
8,proxy8,1.33,1.04,1.22,1.44,1.0,0.86,6,0
9,proxy9,1.76,1.0,1.12,1.9,1.0,1.57,11,0
10,proxy10,0.35,1.0,0.72,0.38,0.99,0.43,3,0
11,proxy11,1.05,1.12,1.16,1.13,1.0,1.0,7,0
12,proxy12,1.36,0.68,0.8,1.47,1.01,1.14,8,0
13,proxy13,0.85,0.72,0.68,0.92,1.0,1.0,7,0
14,proxy14,0.73,1.17,0.84,0.79,0.99,0.71,5,0
15,proxy15,1.0,0.8,1.03,1.08,1.0,0.71,5,0
