id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.66,0.91,0.88,0.66,0.99,0.62,8,0
2,proxy2,1.97,1.16,1.0,1.97,1.01,1.92,25,0
3,proxy3,0.46,0.7,1.06,0.46,0.97,0.46,6,0
4,proxy4,1.12,0.95,0.99,1.12,1.01,1.23,16,0
5,proxy5,0.73,0.92,0.72,0.73,1.0,0.92,12,0
6,proxy6,0.62,0.79,1.07,0.62,0.97,0.54,7,0
7,proxy7,1.01,1.22,1.14,1.01,1.0,1.0,13,0
8,proxy8,1.0,0.74,1.03,1.0,1.01,1.23,16,0
9,proxy9,1.11,1.15,1.32,1.11,1.01,1.31,17,0
10,proxy10,0.75,1.29,0.9,0.75,0.98,0.77,10,0
11,proxy11,0.97,1.0,1.12,0.97,1.0,1.23,16,0
12,proxy12,1.33,0.68,0.74,1.33,1.0,1.31,17,0
13,proxy13,0.73,1.05,1.25,0.73,0.99,0.77,10,0
14,proxy14,1.14,1.06,0.85,1.14,0.99,0.92,12,0
15,proxy15,1.33,1.26,0.8,1.33,0.99,1.15,15,0
