id,normal,abnormal,unknown
210.157.58.110,1,0,0
82.192.187.7,1,0,0
230.181.141.179,1,0,0
70.106.48.163,1,0,0
218.116.176.198,1,0,0
96.173.220.154,1,0,0
213.76.52.106,1,0,0
72.240.186.151,1,0,0
141.68.145.205,1,0,0
249.167.182.40,1,0,0
170.118.142.116,1,0,0
243.19.148.229,1,0,0
5.162.80.119,1,0,0
45.228.194.11,1,0,0
151.93.19.254,1,0,0
174.36.166.101,1,0,0
47.170.179.73,1,0,0
149.30.119.200,1,0,0
27.12.97.23,1,0,0
153.52.172.231,1,0,0
40.232.17.203,1,0,0
248.122.137.152,1,0,0
254.18.85.201,1,0,0
41.230.58.66,1,0,0
64.34.188.105,1,0,0
189.7.36.157,1,0,0
18.236.21.97,1,0,0
176.47.89.222,1,0,0
236.243.50.151,1,0,0
220.89.112.23,1,0,0
250.110.3.74,1,0,0
143.84.90.217,1,0,0
186.208.241.93,1,0,0
24.6.52.111,1,0,0
246.190.77.245,1,0,0
252.117.188.43,1,0,0
72.186.60.58,1,0,0
26.183.57.134,1,0,0
207.79.235.194,1,0,0
138.146.150.43,1,0,0
251.82.235.132,1,0,0
130.136.64.16,1,0,0
21.84.43.147,1,0,0
245.214.237.106,1,0,0
184.13.178.156,1,0,0
54.144.5.101,1,0,0
139.134.170.94,1,0,0
58.227.7.179,1,0,0
118.145.220.28,1,0,0
34.196.199.98,1,0,0
83.58.149.127,1,0,0
175.51.239.2,1,0,0
4.25.145.255,1,0,0
245.71.7.18,1,0,0
244.86.214.12,1,0,0
103.122.75.60,1,0,0
165.95.237.181,1,0,0
22.175.146.29,1,0,0
44.24.155.220,1,0,0
245.231.81.4,1,0,0
151.187.80.152,1,0,0
156.191.190.193,1,0,0
95.13.20.59,1,0,0
132.66.106.141,1,0,0
99.191.248.44,1,0,0
128.15.231.128,1,0,0
121.88.93.42,1,0,0
58.34.7.215,1,0,0
71.247.180.234,1,0,0
113.43.63.115,1,0,0
131.229.159.132,1,0,0
87.220.54.236,1,0,0
251.221.26.77,1,0,0
90.134.31.205,1,0,0
27.42.130.116,1,0,0
154.101.192.159,1,0,0
220.64.195.207,1,0,0
74.118.59.133,1,0,0
24.7.85.135,1,0,0
99.181.118.213,1,0,0
146.32.140.5,0,1,0
160.128.48.58,1,0,0
73.163.29.92,1,0,0
130.48.13.145,1,0,0
218.78.100.88,1,0,0
150.192.218.153,1,0,0
