id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.15,1.19,1.0,1.15,1.0,1.42,17,0
2,proxy2,1.19,0.84,1.02,1.19,1.03,1.58,19,0
3,proxy3,1.43,0.96,0.97,1.43,1.01,1.67,20,0
4,proxy4,0.88,1.2,0.85,0.88,1.0,1.25,15,0
5,proxy5,1.0,1.4,0.94,1.0,0.99,1.0,12,0
6,proxy6,0.7,1.0,0.7,0.7,0.99,0.67,8,0
7,proxy7,1.07,0.85,0.82,1.07,1.0,1.08,13,0
8,proxy8,0.85,0.75,1.32,0.85,1.0,1.0,12,0
9,proxy9,0.6,1.14,0.99,0.6,1.0,0.92,11,0
10,proxy10,1.06,1.29,1.0,1.06,0.99,0.92,11,0
11,proxy11,0.75,1.2,1.08,0.75,1.0,0.83,10,0
12,proxy12,0.99,1.39,1.1,0.99,0.99,0.92,11,0
13,proxy13,1.25,0.77,1.32,1.25,1.0,1.33,16,0
14,proxy14,1.04,0.83,1.23,1.04,1.0,1.08,13,0
15,proxy15,0.91,0.97,0.69,0.91,0.99,1.0,12,0
