id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,216.118.203.31,12,0.6608763389951317,9,0,5,7
2,103.102.50.50,14,0.983745387777528,6,3,7,10
3,71.49.246.77,36,0.32331171524586516,10,2,7,4
4,167.43.228.235,37,0.376193790868388,7,2,8,4
5,138.63.212.36,4,0.4419925395832808,5,4,1,9
6,29.129.77.71,31,0.7973313772512921,7,1,8,2
7,196.157.150.101,11,0.27159555672314206,2,3,4,11
8,117.119.134.22,19,0.7921150103711159,9,2,6,9
9,111.58.47.240,30,0.7491276126822906,10,1,6,10
10,44.95.169.113,18,0.45197012538496617,5,3,1,3
11,29.228.155.117,38,0.8871459567005936,8,4,8,4
12,90.36.91.218,25,0.2328171790499344,3,0,3,3
13,99.116.246.80,37,0.594683829629069,1,0,1,5
14,212.173.39.77,15,0.9791734313464256,9,4,3,6
15,203.100.123.17,42,0.11488434508943912,2,3,1,6
16,163.95.216.93,31,0.21448094326553285,7,2,6,15
17,164.175.91.220,32,0.13970315618710427,9,1,5,2
18,202.94.190.107,9,0.5816018953009491,5,0,8,3
19,248.247.85.219,17,0.964465918431255,4,2,5,6
20,215.50.122.50,9,0.9213319431376236,5,0,5,3
21,109.161.202.172,1,0.8772490839958831,10,1,6,3
22,163.255.155.30,11,0.5334792806386907,5,4,6,3
23,195.2.130.89,11,0.30657590371810306,8,4,7,13
24,143.22.203.250,34,0.49826038373097015,7,5,7,11
25,163.181.114.118,3,0.818138505413326,4,1,1,4
26,75.151.247.137,7,0.8801038440544138,4,0,3,9
27,82.214.102.53,2,0.8125391758359124,7,4,6,3
28,120.103.234.235,48,0.23669561394844524,2,0,7,10
29,161.52.165.194,22,0.9911888595639746,5,3,3,8
30,225.171.14.40,43,0.652593715465303,9,5,6,4
31,18.244.122.1,13,0.6443368397893826,3,4,7,4
32,101.156.167.36,7,0.5212508679094133,9,4,5,4
33,189.136.183.19,24,0.22242319703096253,10,0,1,11
34,101.112.15.62,41,0.8313662188655486,4,4,8,2
35,90.251.206.8,15,0.9613258671064978,3,0,1,5
36,80.8.248.204,22,0.8168953842821853,3,5,5,4
37,187.82.121.255,17,0.11663276516607775,1,4,4,14
38,50.194.199.238,35,0.9441815219226624,2,2,7,15
39,56.122.27.13,11,0.9602201057305297,8,3,7,7
40,61.25.95.58,30,0.339646111083155,9,0,3,2
41,102.207.105.143,34,0.38009509252753626,5,4,6,14
42,183.174.114.41,44,0.17712045916378963,7,0,4,6
43,200.205.236.36,37,0.862261628467791,9,0,3,14
44,208.204.135.156,27,0.7832007165300713,1,4,3,6
45,230.143.170.171,35,0.6945465150354843,8,3,5,4
46,23.77.85.214,44,0.8239403307028931,4,0,5,4
47,59.186.220.128,46,0.9411550301476501,7,3,8,11
48,223.27.204.29,17,0.9803227026641336,5,1,4,2
49,25.69.204.131,1,0.42248776268619737,3,1,6,9
50,35.192.243.176,9,0.8602589422407082,1,2,6,13
51,164.123.77.212,42,0.6477618206389301,2,4,1,1
52,211.49.141.220,0,0.8928706200950783,8,0,8,4
53,77.17.158.238,32,0.6148865226174564,2,3,8,9
54,231.96.121.49,27,0.7285688837051864,10,1,6,4
55,196.127.5.62,4,0.5321638875921616,6,3,3,14
56,77.87.131.62,20,0.9055216117458658,6,1,6,1
57,223.105.50.116,49,0.18941745330516147,7,4,3,10
58,3.8.148.228,11,0.6410692336705167,10,3,4,11
59,147.121.35.160,9,0.7755656521661269,8,3,7,5
60,4.141.189.102,26,0.766275149775381,5,5,8,13
61,200.23.152.240,29,0.510874795235161,9,4,7,1
62,106.201.181.120,18,0.2684142038464077,10,0,4,2
63,23.195.77.90,15,0.24952974938657688,4,1,3,8
64,129.135.187.155,38,0.6171347329532334,10,4,5,9
65,106.19.238.58,44,0.6967235219555494,3,2,6,11
66,187.219.219.195,7,0.2814561484897996,2,5,7,10
67,157.6.49.5,19,0.5549247060296191,10,4,2,14
68,4.238.59.164,43,0.7078467129448937,9,0,2,3
69,27.252.101.54,24,0.9470939925297781,9,4,7,15
70,168.137.25.200,44,0.5351937515563786,3,4,7,9
71,203.96.28.115,50,0.6191489048556275,7,4,3,1
72,186.36.46.127,35,1.0099776354959515,8,6,2,1
73,196.117.10.50,24,0.4788421889161746,4,1,5,14
74,43.136.14.236,3,0.3600061253911987,3,1,2,4
75,96.7.182.215,30,0.5096441340604997,9,1,2,12
76,174.131.146.232,38,0.9437055524396688,10,3,4,12
77,19.247.234.253,36,0.7942780934079691,5,0,6,5
78,182.37.218.30,24,0.1521350438778471,10,3,2,13
79,102.20.16.32,40,0.9225025527015359,1,5,7,6
80,11.106.208.73,40,0.27277454755764774,7,2,6,5
81,16.86.80.147,13,0.9474488070399872,10,3,8,9
82,165.191.160.9,46,0.9848195610908123,5,1,5,9
83,178.27.246.146,25,0.7857129446506758,9,2,4,8
84,98.149.198.142,28,0.9459209215541579,1,2,4,14
85,38.162.6.200,34,0.44375818471409223,2,5,4,3
86,155.221.44.194,18,0.18548165241245224,1,0,1,5
87,129.168.232.91,30,0.8321874879546817,7,0,7,13
88,39.99.49.155,2,0.3995304389723573,4,0,8,13
89,60.16.174.96,22,0.6677673855952043,1,4,2,12
