id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.21,0.82,0.79,1.21,1.0,1.23,16,0
2,proxy2,0.91,0.83,0.83,0.91,1.0,0.77,10,0
3,proxy3,0.96,1.26,1.29,0.96,1.0,1.0,13,0
4,proxy4,1.04,1.01,0.77,1.04,0.99,0.77,10,0
5,proxy5,25.02,0.73,3.23,200.38,5.67,1.15,15,1
6,proxy6,0.85,1.0,1.37,0.85,1.0,1.0,13,0
7,proxy7,1.12,1.01,1.1,1.12,1.02,1.23,16,0
8,proxy8,0.6,0.72,1.27,0.6,0.99,0.77,10,0
9,proxy9,0.44,1.0,0.99,0.44,1.0,0.77,10,0
10,proxy10,0.57,0.97,0.79,0.57,0.99,0.77,10,0
11,proxy11,1.03,1.02,1.0,1.03,1.01,1.0,13,0
12,proxy12,1.57,1.23,1.16,1.57,1.03,1.46,19,0
13,proxy13,1.0,0.79,1.28,1.0,1.0,1.0,13,0
14,proxy14,20.73,1.36,3.34,165.46,4.45,1.46,19,1
15,proxy15,1.15,1.17,0.99,1.15,1.0,1.0,13,0
