id,normal,direct,slow,steal
189.27.36.211,1,0,0,0
162.25.71.57,1,0,0,0
28.126.121.202,1,0,0,0
18.96.131.145,1,0,0,0
49.72.74.177,1,0,0,0
28.170.77.109,1,0,0,0
19.62.120.188,1,0,0,0
228.137.131.181,1,0,0,0
227.59.108.156,1,0,0,0
14.150.67.113,1,0,0,0
177.17.225.204,1,0,0,0
234.173.120.239,1,0,0,0
135.67.24.110,1,0,0,0
176.165.61.75,1,0,0,0
24.15.7.12,1,0,0,0
67.183.32.161,1,0,0,0
116.225.243.161,1,0,0,0
180.242.79.245,1,0,0,0
18.74.99.224,1,0,0,0
138.13.42.147,0,0,1,0
29.153.70.179,1,0,0,0
199.249.243.156,1,0,0,0
33.34.203.210,1,0,0,0
147.145.66.97,1,0,0,0
98.156.183.37,1,0,0,0
4.44.12.197,1,0,0,0
200.194.134.12,1,0,0,0
94.207.91.230,1,0,0,0
183.192.181.58,1,0,0,0
146.246.241.228,1,0,0,0
231.75.99.113,1,0,0,0
35.82.225.194,1,0,0,0
212.16.199.146,0,0,1,0
156.149.232.171,1,0,0,0
100.240.83.128,1,0,0,0
168.239.239.251,1,0,0,0
129.120.107.159,1,0,0,0
116.172.68.62,1,0,0,0
28.31.155.77,1,0,0,0
52.58.184.54,1,0,0,0
119.29.129.117,1,0,0,0
21.107.217.177,1,0,0,0
255.164.210.241,1,0,0,0
94.36.170.34,1,0,0,0
173.93.87.249,1,0,0,0
76.245.126.186,1,0,0,0
4.178.90.75,1,0,0,0
180.161.177.232,1,0,0,0
100.218.147.85,1,0,0,0
224.115.38.121,1,0,0,0
110.25.162.37,1,0,0,0
160.55.231.159,1,0,0,0
35.221.38.153,1,0,0,0
30.160.131.101,1,0,0,0
201.9.127.131,1,0,0,0
23.40.80.18,0,0,1,0
237.135.50.33,1,0,0,0
20.204.39.39,1,0,0,0
54.183.38.28,1,0,0,0
227.98.210.145,1,0,0,0
222.241.70.176,1,0,0,0
166.165.131.49,1,0,0,0
237.81.163.100,1,0,0,0
153.109.46.184,1,0,0,0
164.216.114.110,1,0,0,0
181.241.47.221,1,0,0,0
127.23.76.79,1,0,0,0
231.135.73.58,1,0,0,0
56.77.22.41,1,0,0,0
112.145.248.66,1,0,0,0
241.104.60.77,1,0,0,0
180.131.199.216,1,0,0,0
125.202.176.191,1,0,0,0
249.179.19.126,1,0,0,0
83.134.194.251,1,0,0,0
12.190.23.205,0,0,1,0
201.230.171.178,1,0,0,0
232.251.174.40,1,0,0,0
82.40.142.250,1,0,0,0
167.207.126.110,1,0,0,0
209.226.27.159,1,0,0,0
161.217.65.166,1,0,0,0
152.206.237.232,1,0,0,0
157.247.194.116,1,0,0,0
29.58.57.225,1,0,0,0
158.75.174.52,1,0,0,0
237.61.202.170,1,0,0,0
226.119.74.240,1,0,0,0
124.183.204.58,1,0,0,0
159.251.207.117,1,0,0,0
232.49.96.43,1,0,0,0
69.106.46.40,1,0,0,0
2.202.127.187,1,0,0,0
249.235.82.130,1,0,0,0
228.24.176.79,1,0,0,0
200.167.46.222,1,0,0,0
26.90.131.18,1,0,0,0
218.224.134.219,1,0,0,0
42.244.160.135,1,0,0,0
236.201.131.176,1,0,0,0
132.22.109.49,1,0,0,0
34.15.231.169,1,0,0,0
