id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.99,0.92,0.83,0.99,1.0,1.0,14,0
2,proxy2,0.88,1.09,0.93,0.88,1.0,0.79,11,0
3,proxy3,1.15,1.03,1.04,1.15,1.01,1.0,14,0
4,proxy4,0.5,0.74,1.17,0.5,0.98,0.64,9,0
5,proxy5,0.78,0.96,0.96,0.78,1.0,1.07,15,0
6,proxy6,1.68,0.68,1.38,1.68,1.02,1.5,21,0
7,proxy7,1.67,0.97,0.72,1.67,1.02,1.43,20,0
8,proxy8,0.64,1.15,1.31,0.64,1.0,0.86,12,0
9,proxy9,1.08,1.07,0.71,1.08,1.01,1.07,15,0
10,proxy10,1.1,0.76,1.27,1.1,1.0,0.93,13,0
11,proxy11,0.79,1.04,1.38,0.79,0.99,0.79,11,0
12,proxy12,0.76,1.03,1.1,0.76,0.98,0.64,9,0
13,proxy13,1.12,1.24,0.89,1.12,1.0,1.0,14,0
14,proxy14,23.58,1.23,3.87,150.7,5.02,0.57,8,1
15,proxy15,1.01,0.89,0.79,1.01,1.0,1.0,14,0
