id,normal,direct,slow,steal
75.75.53.251,1,0,0,0
232.80.181.63,1,0,0,0
179.148.9.211,1,0,0,0
54.236.166.229,1,0,0,0
205.218.7.157,1,0,0,0
122.133.25.18,1,0,0,0
92.106.162.84,1,0,0,0
113.57.68.193,1,0,0,0
236.27.138.112,1,0,0,0
160.224.149.18,1,0,0,0
218.194.10.159,0,0,1,0
20.83.37.155,1,0,0,0
152.102.254.79,1,0,0,0
76.115.77.53,1,0,0,0
253.191.10.34,1,0,0,0
116.199.157.110,1,0,0,0
85.169.28.69,1,0,0,0
238.31.202.54,1,0,0,0
26.227.18.44,1,0,0,0
184.58.110.54,1,0,0,0
248.52.21.19,1,0,0,0
230.5.28.223,1,0,0,0
65.195.125.91,1,0,0,0
215.201.10.80,1,0,0,0
12.160.201.228,1,0,0,0
217.31.170.1,0,0,1,0
254.83.103.7,1,0,0,0
71.174.37.56,1,0,0,0
150.65.215.160,1,0,0,0
91.40.2.51,1,0,0,0
172.45.28.199,1,0,0,0
116.144.89.178,1,0,0,0
237.38.110.220,1,0,0,0
217.4.27.69,1,0,0,0
197.198.193.17,1,0,0,0
1.255.90.245,1,0,0,0
148.161.164.144,1,0,0,0
145.116.183.46,1,0,0,0
38.220.96.151,1,0,0,0
234.250.148.119,1,0,0,0
169.134.207.209,1,0,0,0
204.165.22.22,1,0,0,0
221.36.82.26,1,0,0,0
69.100.93.189,1,0,0,0
141.11.157.14,1,0,0,0
65.13.94.10,1,0,0,0
40.115.78.73,1,0,0,0
162.173.126.111,1,0,0,0
138.149.235.41,1,0,0,0
118.223.244.186,1,0,0,0
64.41.22.161,1,0,0,0
152.71.64.39,1,0,0,0
20.193.232.155,1,0,0,0
195.125.18.155,1,0,0,0
114.75.247.83,1,0,0,0
104.195.74.28,1,0,0,0
112.45.28.191,1,0,0,0
114.35.200.43,1,0,0,0
172.115.8.215,1,0,0,0
72.248.83.113,1,0,0,0
124.180.71.23,1,0,0,0
62.224.178.228,1,0,0,0
223.15.130.163,1,0,0,0
184.213.99.118,1,0,0,0
207.240.47.38,1,0,0,0
220.143.233.86,1,0,0,0
142.153.74.161,1,0,0,0
142.20.73.33,1,0,0,0
94.249.148.192,1,0,0,0
131.137.167.11,1,0,0,0
222.73.101.153,1,0,0,0
70.145.244.229,1,0,0,0
38.238.15.209,1,0,0,0
229.25.110.30,1,0,0,0
173.64.232.69,1,0,0,0
148.203.241.167,1,0,0,0
200.252.151.198,1,0,0,0
244.100.199.47,1,0,0,0
202.248.247.244,1,0,0,0
107.102.204.210,1,0,0,0
2.137.33.100,1,0,0,0
246.175.141.136,1,0,0,0
6.157.13.188,1,0,0,0
34.188.144.62,1,0,0,0
222.244.9.253,1,0,0,0
198.200.119.68,1,0,0,0
154.37.252.251,1,0,0,0
233.174.49.77,1,0,0,0
36.104.62.114,1,0,0,0
117.150.109.108,1,0,0,0
109.126.81.114,1,0,0,0
163.119.18.67,1,0,0,0
136.146.68.241,1,0,0,0
193.81.71.150,1,0,0,0
23.112.209.16,1,0,0,0
220.219.166.32,1,0,0,0
128.106.37.107,1,0,0,0
12.250.183.169,1,0,0,0
190.9.48.27,1,0,0,0
191.239.224.201,1,0,0,0
45.196.4.122,1,0,0,0
219.205.50.52,1,0,0,0
2.7.70.139,1,0,0,0
110.101.201.77,1,0,0,0
133.177.208.150,1,0,0,0
184.54.22.181,1,0,0,0
176.27.58.58,1,0,0,0
49.46.208.69,1,0,0,0
146.87.201.80,1,0,0,0
95.94.71.112,1,0,0,0
160.219.200.75,1,0,0,0
177.166.207.140,1,0,0,0
155.23.165.223,1,0,0,0
125.79.189.98,1,0,0,0
192.125.90.241,1,0,0,0
172.120.220.27,1,0,0,0
156.126.90.149,1,0,0,0
111.27.236.148,1,0,0,0
55.49.73.15,1,0,0,0
174.83.14.194,1,0,0,0
82.69.117.140,1,0,0,0
240.170.108.43,1,0,0,0
3.118.234.228,1,0,0,0
203.204.29.248,1,0,0,0
30.152.168.179,1,0,0,0
176.60.190.116,1,0,0,0
206.48.151.190,1,0,0,0
160.173.192.172,1,0,0,0
52.44.236.123,1,0,0,0
84.252.205.180,1,0,0,0
209.181.211.151,1,0,0,0
143.211.16.214,1,0,0,0
212.174.25.69,1,0,0,0
106.25.252.40,1,0,0,0
181.117.109.18,1,0,0,0
213.16.205.92,1,0,0,0
62.33.107.30,1,0,0,0
214.238.125.105,1,0,0,0
174.12.234.57,1,0,0,0
54.176.9.233,1,0,0,0
94.157.240.189,1,0,0,0
201.152.226.31,1,0,0,0
85.135.1.182,1,0,0,0
51.98.5.116,1,0,0,0
44.58.10.51,1,0,0,0
78.60.56.165,1,0,0,0
204.173.37.118,1,0,0,0
224.4.115.178,1,0,0,0
62.117.4.220,1,0,0,0
98.227.105.84,1,0,0,0
39.15.51.222,1,0,0,0
98.77.4.51,1,0,0,0
137.69.129.231,1,0,0,0
250.249.210.133,1,0,0,0
229.72.107.226,1,0,0,0
200.195.24.144,1,0,0,0
46.176.230.98,1,0,0,0
54.126.181.130,1,0,0,0
202.148.210.51,1,0,0,0
176.82.82.76,1,0,0,0
237.137.205.121,1,0,0,0
242.210.153.44,1,0,0,0
91.136.180.52,1,0,0,0
14.175.91.208,1,0,0,0
60.151.26.43,1,0,0,0
32.187.216.198,1,0,0,0
46.82.7.8,1,0,0,0
115.166.243.26,1,0,0,0
88.176.194.77,1,0,0,0
135.36.88.59,1,0,0,0
39.208.181.52,1,0,0,0
12.208.58.27,1,0,0,0
115.46.166.64,1,0,0,0
42.176.11.91,1,0,0,0
119.34.29.180,1,0,0,0
146.233.156.252,1,0,0,0
112.82.40.87,1,0,0,0
125.210.113.11,1,0,0,0
9.144.93.81,1,0,0,0
235.77.24.149,1,0,0,0
229.76.195.203,1,0,0,0
138.6.79.63,1,0,0,0
240.240.143.143,1,0,0,0
168.248.104.92,1,0,0,0
163.183.223.79,1,0,0,0
227.31.148.98,1,0,0,0
93.203.115.191,1,0,0,0
132.176.24.132,1,0,0,0
238.176.103.92,1,0,0,0
189.220.98.93,1,0,0,0
204.107.154.67,1,0,0,0
44.77.9.252,1,0,0,0
129.7.33.12,1,0,0,0
215.209.124.114,1,0,0,0
69.39.229.126,1,0,0,0
5.34.53.234,1,0,0,0
