id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.91,0.82,1.19,0.91,1.0,1.0,13,0
2,proxy2,0.63,1.32,0.8,0.63,1.0,0.92,12,0
3,proxy3,0.99,0.71,1.25,0.99,1.0,1.0,13,0
4,proxy4,1.05,0.92,1.0,1.05,1.0,1.08,14,0
5,proxy5,1.78,0.72,1.38,1.78,1.02,1.46,19,0
6,proxy6,1.46,1.17,0.92,1.46,1.01,1.23,16,0
7,proxy7,0.91,0.69,1.12,0.91,1.01,1.08,14,0
8,proxy8,1.09,1.24,1.16,1.09,1.01,1.0,13,0
9,proxy9,1.09,0.96,0.95,1.09,1.0,1.0,13,0
10,proxy10,1.14,1.28,0.74,1.14,1.01,1.15,15,0
11,proxy11,1.26,1.0,1.2,1.26,1.0,1.08,14,0
12,proxy12,0.95,1.17,0.87,0.95,1.0,0.92,12,0
13,proxy13,0.35,0.72,0.97,0.35,0.99,0.46,6,0
14,proxy14,1.0,1.11,0.93,1.0,1.02,1.23,16,0
15,proxy15,0.68,1.26,1.37,0.68,0.99,0.77,10,0
